index,time,dTLB-load-misses,L1-icache-load-misses,instructions:u,cache-misses:u,branch-misses:u,iTLB-load-misses,L1-dcache-load-misses,LLC-load-misses,dTLB-store-misses,cpu-cycles:u,branch-load-misses,LLC-store-misses,cpi
2594,519.714841407,68408,179405,413802419,3555521,3820,1871,54217478,3505720,26,316764398,3868,3013,0.765496728524441
2595,519.915081318,69335,202713,367305382,3464274,3733,2287,56415892,3851412,115,316415201,3763,1085,0.861449944667568
2596,520.115352319,103607,74357,363502908,914189,18069,272,31733268,922746,28523,316065934,32910,39148,0.869500427765491
2597,520.315598463,42117,11923,417574244,3147456,6562,353,47496825,2511434,13652,316820528,8080,206251,0.758716641536924
2598,520.515816826,29224,258104,477402133,2392648,6909,1416,39408062,2123111,138339,317128717,4669,319570,0.664280058840877
2599,520.716136736,16513,405041,479901323,1236275,1355,427,41133539,922373,6085,317401406,1362,317463,0.661388895566766
2600,520.916359477,17041,470842,441993846,1233337,1432,381,41384395,923343,5851,316980498,1421,313654,0.717160433043676
2601,521.116654497,22634,1908388,414198962,1423505,2157,1558,34895810,1148649,7873,317181674,2300,400254,0.765771291334139
2602,521.316909337,16738,431096,480856224,1211599,2526,1567,41158464,940616,6092,317106377,2531,315370,0.659461937213066
2603,521.517158845,28859,324361,469690042,1906101,2853,1882,45314857,1533005,4730,317425037,2859,255553,0.675818111127849
2604,521.717415202,69393,36567,435079154,3890665,3864,2084,59058988,3884766,25,316883568,3837,3691,0.728335442152671
2605,521.928567748,74467,43112,457893869,4117814,4116,2107,62291212,4092209,40,333766437,4112,4011,0.728916588747774
2606,522.128828099,69688,34630,449266077,3614834,3702,2102,55354116,3825125,25,316672651,3934,3097,0.704866597350505
2607,522.32911509,140395,7462,350072000,1223879,17355,1871,37423187,956399,39450,316766346,24954,108687,0.904860560113348
2608,522.529363279,41849,13435,446728891,3119929,5122,543,50314270,2945910,4058,316880638,5089,220118,0.709335447928305
2609,522.729633013,25683,32388,502534659,2165194,6771,542,35495943,1305714,3131,317304174,4071,162632,0.631407542380077
2610,522.929884078,22483,37217,506790887,1512234,2035,494,37886629,1371096,3044,317413767,2028,169135,0.626320983944607
2611,523.13013584,22967,42319,511090982,1507858,2030,550,38322894,1309055,3057,317466435,2032,166422,0.621154444474233
2612,523.330414435,17571,34693,404259984,1277253,5066,851,33972461,1401787,18792,317295143,5137,224801,0.78487892830867
2613,523.530679958,16889,128672,441376431,1416204,44887,1475,32076201,801490,177960,317046225,58555,611211,0.7183125394387
2614,523.730929295,15426,727902,412802393,1187884,2528,1460,41080238,933689,5559,317286776,2281,299427,0.768616610223962
2615,523.931195863,16308,380297,479681622,1280240,2470,1522,41076984,961095,6157,317593168,2466,317356,0.662091590409107
2616,524.131440502,14969,946912,450625942,1248958,2457,1339,38490930,907452,5378,317028257,2353,281909,0.703528641944009
2617,524.331684563,15948,422507,479915533,1283110,2472,1460,41035910,953219,5686,317279647,2507,304533,0.661115603024251
2618,524.531965901,16555,404909,480580348,1437423,3780,1526,42345395,1191899,5854,317532268,2465,309397,0.660726701209181
2619,524.732170148,70175,41745,432386975,3849267,3944,2020,58648595,3837206,31,316649702,3929,3873,0.732329418572333
2620,524.932378023,68554,110507,425560647,3652661,3791,2029,53713763,3489175,37,316784722,3888,1866,0.744393834893291
2621,525.132619782,70747,115961,402448327,3590059,3674,2346,56557367,3794517,38,316639375,3891,4008,0.786782684277378
2622,525.332906693,107158,21008,353866142,1911233,17550,1924,37972223,1753497,20863,316719384,16179,103198,0.89502596154
2623,525.533183431,43742,18719,411200450,3024401,6141,1286,45257131,2540203,5837,315966264,5226,184169,0.768399606566578
2624,525.733435424,138699,201321,364888103,2515509,6017,2478,38712177,2438131,154964,316925631,9471,399185,0.868555670613355
2625,525.933653199,15317,416530,478116787,1282180,1371,477,40928339,952814,5862,317357059,1345,305013,0.66376472784253
2626,526.133914566,16463,399640,479333638,1289658,1372,379,40980883,981307,6030,317494471,1364,314952,0.662366347425006
2627,526.334154508,16695,403815,475344374,1295822,1332,428,40783193,975573,5965,315686519,1408,313705,0.664121711052375
2628,526.534423745,16021,667089,419586319,1219576,1265,469,41047667,971270,5657,317154262,1232,317146,0.755873696634994
2629,526.734734733,20307,464542,466154728,1756864,1938,328,42383247,969813,5460,317158476,3454,316367,0.680371681224265
2630,526.946368658,57175,397934,333183143,2981217,3706,1030,48092225,3134710,43,333949653,3816,1868,1.00230056656858
2631,527.146620196,49288,409371,295357747,2746773,3441,582,44117623,2763647,72,316103377,3408,3254,1.07023899054864
2632,527.346845595,56740,305345,357859829,3171771,3659,1188,48615201,3171906,67,316222810,3660,1330,0.88364992204811
2633,527.54714636,133929,43443,463682924,3587900,3273,2128,54232733,3478910,106,316826638,2988,1918,0.683282953935133
2634,527.747420595,55028,13544,346531707,1715638,34647,1896,39739767,1477138,22365,316762249,22164,127976,0.914093119334676
2635,527.947696019,36987,11888,435241473,3194564,9390,4920,46983768,2996265,3936,316964015,9678,211996,0.728248649686929
2636,528.14796955,118338,338377,404923233,1220164,5734,1573,39525011,1157497,42819,317427680,6756,338793,0.78392064008834
2637,528.348190973,16364,461565,478619622,1283991,1356,647,40953545,954221,6040,317214179,1366,316637,0.662768855306145
2638,528.548488497,16178,413906,478890750,1294104,1333,316,40899838,971065,5906,317519807,1317,316321,0.663031823020177
2639,528.748758097,16226,406108,479918609,1288702,1336,969,41019150,977371,5842,317547785,1320,316870,0.661670081228294
2640,528.949007219,16934,395357,481071500,1263034,1335,1458,41064995,956939,6004,317691953,1339,316274,0.660384065570295
2641,529.149260431,56428,164998,445902532,3227847,3209,1817,54338728,3139590,1623,317015081,3125,77670,0.710951515745149
2642,529.349536231,69048,37014,432963443,3856011,4077,2053,58708683,3755535,59,316769328,4081,4873,0.731630656401631
2643,529.549789374,69795,38347,430933524,3866759,4074,2129,58413790,3841312,33,316870325,4060,2916,0.735311381808392
2644,529.750055983,150192,20939,427532251,2499947,12401,2159,42730524,2416493,22312,316800128,19645,38997,0.740997029484917
2645,529.950344602,43284,10921,382641946,2263498,11529,2963,45346395,1771777,19095,316887436,12771,176073,0.828156555528285
2646,530.15059968,34525,18340,439837445,2985703,10595,4518,40405060,3072815,3660,317091493,7730,304428,0.720928826330373
2647,530.350856314,22100,32426,513721608,1515794,3499,1837,37906545,1393637,3023,317374348,3498,162823,0.617794430013541
2648,530.551117514,22739,57530,510706143,1439638,2215,691,38887202,1279535,3006,316754969,2353,162406,0.620229408519177
2649,530.751368831,22025,30504,505478090,1555699,1985,488,37754750,1384808,3137,317344294,2042,166037,0.627810186589888
2650,530.951610273,39200,17916,369198091,969433,42199,747,32893099,774589,70810,316294133,65873,191556,0.856705765036038
2651,531.151850304,29056,618632,496644180,1685882,17101,1783,28012588,822537,65285,317161242,1192,538520,0.638608594990482
2652,531.352093864,16444,404045,481318329,1263742,1333,405,41002933,961801,6147,317334433,1358,316889,0.659302615089067
2653,531.552332838,16893,431184,477510064,1252327,2192,1100,40938860,932690,6054,316421906,2127,314010,0.662649711190171
2654,531.752600727,16239,389146,479369060,1280765,2468,1537,41127195,942999,6024,317506667,2471,315999,0.662342844988786
2655,531.952822638,16218,404568,478164101,1271686,2445,1592,40734661,925876,6200,317144655,2456,299842,0.663254841458707
2656,532.153040804,43388,228734,454530033,2607106,4366,1939,50028694,2385250,2974,317009533,3158,159679,0.697444635083112
2657,532.353281098,69858,41565,432292905,3864635,3876,2243,58407055,3830967,25,316817752,3910,2681,0.732877519699288
2658,532.553571272,64191,45108,421403220,3841666,4016,1950,58409144,3788798,50,316096289,3924,3500,0.750104114059688
2659,532.753877859,86006,35753,487674265,3344963,3049,1947,50035548,3249054,198,316719498,3461,6277,0.649448865217442
2660,532.954199994,49603,16313,334800690,1680507,35224,656,43336313,1912065,21328,316420278,19193,170623,0.945100435724908
2661,533.154479383,54946,17489,406814239,3291413,6177,1135,47377245,3244714,19364,316266586,9998,211135,0.777422606390137
2662,533.354793989,15138,1522863,397897357,1725465,6624,1471,32904617,1034106,5653,317130929,3191,327013,0.797016927659562
2663,533.555098758,16386,1178594,472686601,1218955,1816,1342,37838966,876798,5899,317576968,2034,300753,0.671855236277366
2664,533.755377687,16394,458271,481312902,1264198,1326,332,41042488,942327,6180,317517473,1348,313788,0.659690342146698
2665,533.955665725,16477,408302,481063913,1268469,1314,814,40878513,964815,5877,317583774,1323,308324,0.660169606195341
2666,534.15594729,11081,4692464,302161904,869616,1071,130,26126825,668500,3942,316602755,1117,201355,1.04779176596663
2667,534.356209985,18380,4337662,313522804,923876,1370,193,27914921,686253,6498,316224891,1318,205657,1.00861847038087
2668,534.556482081,43645,1497070,307451283,2245384,3060,444,36551948,1969691,59,316283151,3337,38917,1.02872607300195
2669,534.756780522,70514,73118,430037326,3811193,3933,2250,57782166,3829862,46,316527076,3915,6515,0.736045586889358
2670,534.957059359,70337,48644,432186950,3857962,3890,2416,58529163,3825952,28,316833771,3952,1772,0.733094257010768
2671,535.15734182,129888,34132,470793816,3357266,3039,1900,47220799,2781783,119,316718981,3023,2937,0.672733944746632
2672,535.357628243,49369,14137,336515418,1835756,32468,458,45583878,1712852,20564,316572129,26887,183159,0.940735883310999
2673,535.557914496,141943,13404,399175808,3050179,4638,760,46792493,3062392,126713,316797547,8111,396329,0.793629124438323
2674,535.758200827,16532,418226,460697574,1361453,2243,325,40584218,943990,6039,317497409,1326,314600,0.689166661424616
2675,535.958474361,16719,1003031,479486619,1220703,2422,1617,38860793,899667,5995,317492169,2531,306721,0.662150217376556
2676,536.158761085,16206,418600,481426845,1275694,2508,1524,41121512,946116,6012,317631733,2525,315036,0.659771544314277
2677,536.359025418,16326,396022,480832332,1268113,2482,1563,41016450,958983,5957,317625237,2507,316600,0.660573792279842
2678,536.559297231,16813,373078,482364478,1252515,2503,1506,41314433,929656,6074,317558422,2496,315746,0.658337080119735
2679,536.7596168,69535,104398,440633306,3287108,3370,2022,56322190,3726283,373,316878917,3615,3036,0.719144269589099
2680,536.959901333,69620,40726,434521096,3875218,3957,2071,58952605,3866162,40,316894251,3917,5566,0.729295433333805
2681,537.160173016,70031,38283,432855024,3846619,3899,2171,58745072,3871401,34,316845605,3902,4687,0.731990129332541
2682,537.360465121,120425,17200,420090227,1616931,16405,2544,38878407,2107157,10924,316584132,14213,84136,0.753609847724451
2683,537.560732917,43256,10852,390931272,2561029,7600,853,47273149,2259421,12781,316867220,7524,197093,0.810544570606774
2684,537.761004698,32621,21186,448091363,3019154,10216,1082,40969676,2087268,4079,316497665,7774,189933,0.706323957866601
2685,537.961298128,23021,67136,512611121,1460763,3706,2334,38927125,1285828,2964,317329367,3665,164143,0.619045030433509
2686,538.161582905,21673,49749,493418114,1569613,3629,2106,37602701,1409116,3233,317460571,3609,171473,0.643390589020816
2687,538.361848222,22663,52576,515557069,1451081,2020,453,38858125,1288847,3079,317226452,2049,162263,0.615308122174153
2688,538.562151916,15890,24341,458326899,935043,55168,1639,27528010,1004055,33881,316568452,61651,688359,0.690704500850167
2689,538.762472063,25172,571923,358961452,1225061,1412,515,40203177,932258,151242,316734411,1450,465022,0.882363298998467
2690,538.962759956,16593,392627,480113108,1241851,1318,403,41258694,937326,6233,317550797,1338,317607,0.661408305061315
2691,539.163076036,17004,467186,466568205,1435089,1345,338,40498383,1021251,6816,317466714,1311,392122,0.680429379022945
2692,539.36335884,16653,430315,483076841,1241389,1370,347,41274779,927559,6007,317545799,1364,316512,0.657340141462091
2693,539.563642764,17008,427181,480822436,1237956,1349,325,40958362,942991,6143,317489504,1339,314512,0.660305094415353
2694,539.763933813,28377,2502285,285066023,1633516,2193,160,33467040,1693935,1760,316744921,2187,77898,1.11112828413087
2695,539.964200482,44396,387305,274241034,2405429,3381,25,39430160,2408496,88,316265956,3423,2331,1.15324082390967
2696,540.164468773,63450,210179,364832594,3177167,3240,1778,51238249,3421273,65,316458734,3542,2865,0.867408063874907
2697,540.364766828,63638,61778,396901484,3656776,3845,1764,55591807,3607057,34,316543677,3708,3082,0.797537146522738
2698,540.565050352,64398,398642,323278988,2014041,4904,28,34214043,1933166,222,315721005,2750,4678,0.976620865318967
2699,540.765326658,56448,23598,320156017,1813662,30914,799,42038918,1497064,33935,314950429,39414,147048,0.983740464887155
2700,540.965633529,42454,17148,401306527,2954936,4557,465,37753556,2629519,3688,316632168,4766,166157,0.78900328476342
2701,541.165909694,102392,3199524,255464143,1133793,4471,206,25851450,1013498,40542,316406342,5769,323378,1.23855480571299
2702,541.366196434,16514,405138,477354600,1231375,1364,350,41223246,928360,6034,317352115,1360,316839,0.664814196825588
2703,541.566497024,16655,1141905,464274286,1181405,1283,356,39541631,951211,6090,317412078,1341,315839,0.6836736118528
2704,541.766769539,16879,453483,474156164,1290099,1758,628,40679843,1011504,6073,317338742,1379,363492,0.669270519068903
2705,541.967042803,11608,4489257,303879889,864571,986,186,27595837,701830,4208,316874104,1120,224512,1.04276102325416
2706,542.167343594,12708,3598895,347040077,972560,1169,282,30617276,765678,4401,316742802,1134,243923,0.912698051297401
2707,542.367648219,51978,153408,438551608,3184065,4634,1744,54376202,3147605,2177,316386394,4712,81710,0.721434805456237
2708,542.567920519,70340,43358,432642325,3887398,3947,2155,58932186,3848298,14,316515679,3948,2428,0.731587412304148
2709,542.768211846,45085,530571,274433042,2410073,3312,37,39456019,2423731,93,316078168,3247,813,1.15174967888889
2710,542.968492727,51865,426240,316909018,2762729,3582,603,43571074,2721769,81,315856782,3612,2718,0.996679690572895
2711,543.168774675,141066,15097,385450509,1315272,18886,953,36062815,1072469,28777,316753451,32824,53814,0.821774634107436
2712,543.369074798,41920,12779,391135618,3162468,6150,448,47960744,2876276,12179,316636457,7550,215910,0.809531125339754
2713,543.569344509,74442,216916,430722626,2365449,4531,1271,41901990,2306211,194129,317133999,4214,436811,0.73628358450805
2714,543.769634431,15438,386401,482122399,1222188,1352,785,41356215,896283,5837,317629957,1348,300422,0.658816013648849
2715,543.969944532,16831,820576,461770446,1197504,1290,366,39811450,931490,6168,317613811,1336,317568,0.687817537374403
2716,544.170217816,16372,388073,473464368,1387164,1356,1189,40762122,956125,6355,317385573,1367,372377,0.670347325904787
2717,544.370493342,16573,401317,483166028,1242903,1326,255,41371853,906744,6106,317612319,1317,316173,0.657356479127295
2718,544.570803146,37202,589027,469084822,1998976,1915,1116,46209576,2273283,3886,317469429,2046,150478,0.676784696734443
2719,544.771086815,68540,36263,425617852,3896470,3922,2131,59171956,3902572,44,316680165,3890,6381,0.74404812559413
2720,544.971371218,70875,38283,434687182,3896319,3899,1949,59145942,3888835,25,316884374,3891,2622,0.728994060837064
2721,545.171668005,84251,33040,475618456,3507083,3110,2015,55771709,3841088,106,316904286,3586,5974,0.66629938767557
2722,545.371944425,89683,8532,334313300,1209887,20606,1763,36897272,1372133,22461,316768937,20962,156756,0.947521193443396
2723,545.572222324,41618,14462,449913113,3142856,5127,518,50482835,2921537,4038,316960238,5088,215066,0.704492109346455
2724,545.772514717,35399,33375,498936900,1838295,7646,718,38752861,1306864,19326,317318974,7244,165459,0.635990190342707
2725,545.972786066,22370,37601,505214009,1546839,1938,485,37925076,1382185,3017,317536001,1953,164402,0.628517806995332
2726,546.173044944,22700,40706,502484946,1472025,2085,513,38815985,1289186,3060,317287385,2001,165602,0.631436598301594
2727,546.373341998,17378,48594,405353267,1422740,34070,513,32699525,1039655,19046,317155114,5329,225556,0.782416572949442
2728,546.573601473,24154,273351,380719952,1855225,21110,1192,30792418,841164,214580,316519453,49653,407190,0.831370805068813
2729,546.773898254,16832,877707,414744011,1172116,1700,889,40821833,962874,5778,317480043,1621,315741,0.765484333901569
2730,546.974208822,16064,388407,479482128,1267597,2528,1566,41112136,957913,6147,317626699,2449,311581,0.662436992854925
2731,547.174480729,16709,704291,452983026,1269291,2070,1354,39773315,970811,5869,316210200,1994,311249,0.698061918108163
2732,547.374755633,16584,447616,478452521,1273870,1579,603,41111922,954079,5891,317271627,1583,316238,0.663120399777348
2733,547.575056036,20270,395848,467472255,1874727,2773,1367,43361505,1148450,5151,317415076,4422,313587,0.679003026607429
2734,547.7753395,57389,213865,352856647,3141188,3700,999,48773490,3111318,62,316660172,3683,1277,0.897418752607486
2735,547.975611402,44135,386893,272447891,2411598,3306,47,38898231,2401723,86,316286706,3330,1991,1.16090715490251
2736,548.175921402,49216,327045,315303447,2735842,3431,278,41262714,2520771,94,315822487,3465,1433,1.00164616024639
2737,548.376215091,71047,47295,444628519,3690334,3967,2178,58420748,3828505,21,316538508,3969,4896,0.711916790024888
2738,548.576492853,71510,19892,314137322,1094241,18402,1531,30795685,903676,21409,314879372,20252,127296,1.00236218350394
2739,548.776781973,40167,17078,425827608,3458288,5955,1705,45239937,3202972,3933,316669545,6174,203974,0.743656679488945
2740,548.977055834,25911,220612,364151220,2537433,31072,1051,32196830,1407588,29543,316732718,4540,211261,0.869783487200729
2741,549.177336771,15966,454010,470800428,1280311,1381,374,40995081,967870,5819,317404954,1370,307658,0.67418153239232
2742,549.377633118,16707,443491,478088820,1281520,1348,670,41046475,946691,6172,317435721,1368,315430,0.66396809069913
2743,549.577906779,16330,1426919,450942662,1203919,1738,813,37207986,895831,5975,317211512,1892,293526,0.703440899987413
2744,549.778185925,11087,4392751,339534294,926985,1093,131,26918754,657567,4061,316987261,1020,197520,0.933594239526214
2745,549.978475884,10609,4705047,302312982,869055,980,178,26142255,668259,4124,316805940,1010,200148,1.04794024359827
2746,550.178745812,20159,3421248,296451259,1265197,1566,127,30637902,1349473,2928,316719360,1586,123996,1.06836908390394
2747,550.379023462,65087,48379,410448365,3784552,3917,2093,58551155,3843872,44,316165086,3707,3239,0.770291985448645
2748,550.579305902,61823,269055,359599074,3185904,3648,1205,51349769,3452046,42,316509229,3627,1693,0.88017253626187
2749,550.779619419,70146,44688,429913329,3849724,3885,2184,58232867,3818086,53,316749667,3916,3984,0.7367756373983
2750,550.979891823,141712,15714,369666601,1583631,14531,1473,38008381,1597527,30726,316653839,32208,36185,0.856593043957466
2751,551.180162049,38313,12879,427232010,3131040,10699,2653,48601250,2509949,11681,316927121,11697,196851,0.741815017559194
2752,551.380443567,75171,211133,379563382,2627461,6171,2452,38463228,2639960,211571,316927359,5676,459200,0.834978751980875
2753,551.580730839,16358,399124,479520941,1288585,1331,1502,41068846,969363,5965,317514655,1352,315128,0.662149716210204
2754,551.781012416,16611,366823,479742456,1281988,1318,1527,41179321,967797,6044,317656670,1313,317417,0.662140000383873
2755,551.981299926,16561,395172,477953683,1279628,1318,1455,40997312,969131,6030,317573457,1317,316070,0.664444000110362
2756,552.181565608,16567,430218,480771707,1281971,1333,372,41040838,951656,5939,317641961,1336,315476,0.660691875946851
2757,552.381849091,29523,332671,468449650,2096722,3307,872,47613518,2061826,4461,317257260,1983,213575,0.6772494333169
2758,552.582160645,69895,38142,433799571,3850547,3868,2166,58823305,3843726,44,316858649,3922,3363,0.73042637702378
2759,552.782430982,69507,36246,431148637,3860698,3830,1989,58366090,3837307,55,316714591,3884,1542,0.734583305664028
2760,552.982724878,87632,42030,457617097,3756304,3513,2168,58881329,3848785,67,316690475,3485,5920,0.692042489400259
2761,553.18302811,90465,8844,361568535,1167958,18929,2175,33261695,1088895,22267,316840964,20392,143850,0.876295731872797
2762,553.383311119,38418,14260,446542765,3267464,5112,428,48722193,3021070,4095,316790305,4946,217420,0.70942881584925
2763,553.583595047,26338,39188,457593097,2355518,9388,1129,35240128,1686362,3930,317327094,7801,173196,0.693470019719288
2764,553.783890209,22004,30978,518093935,1435400,1887,379,39016542,1289496,2995,317616054,1881,165602,0.613047234378453
2765,553.984152784,22759,37590,515733717,1449683,1882,508,38828174,1284260,2965,317441193,1898,164509,0.615513747766078
2766,554.184419187,36573,38757,416851991,1667000,3228,1223,35248905,1626411,23069,317338618,4781,255323,0.761274084930543
2767,554.384714077,28724,71961,460506454,828841,55734,1489,28257334,631599,134205,316682801,66561,906944,0.687683740910176
2768,554.584993839,16621,961861,468979858,1458704,1355,503,37771804,1009101,6149,317310597,1358,323293,0.676597494726522
2769,554.785266403,16646,406370,480930877,1248113,1331,435,41068475,935806,6020,317316156,1351,317453,0.659795765203073
2770,554.985568144,16208,1371757,469403362,1211956,1389,368,37371653,892340,5919,317421727,1404,305337,0.676223803867855
2771,555.18585718,14511,456611,433136199,1285032,1433,382,41088749,962187,5092,317278271,1321,305963,0.732513864536176
2772,555.386146368,16588,421499,480572303,1259807,1347,394,41181335,939557,6075,317373381,1324,318019,0.66040714169081
2773,555.586460548,44706,769286,272933457,2277773,4356,15,37891148,2400101,122,316316844,3336,1161,1.15895224966868
2774,555.786756477,42970,377983,272188885,2408762,3379,12,39318748,2426704,87,316409651,3392,3332,1.16246352601797
2775,555.987027688,65125,135628,392612149,3490291,3747,1948,53789942,3500740,40,316544568,3877,1670,0.806252605290622
2776,556.187336925,63957,132689,392445509,3502151,3763,1882,53621757,3482184,60,316608801,3764,2092,0.806758629514601
2777,556.387621671,69678,86811,370300244,1578336,30105,1097,34802397,1399100,18802,315638801,17019,81194,0.85238615451736
2778,556.587895915,42296,22953,363887861,2683940,6030,970,40544590,2841845,3577,316482188,4921,203887,0.869724500098122
2779,556.788218153,42883,20378,253323994,2600295,7238,510,27730580,2175533,9443,316135505,8949,121797,1.24794931584728
2780,556.988509208,12239,4363143,299999956,905392,1013,500,25769866,653994,20098,316754905,1067,229340,1.05584983819131
2781,557.18878446,16180,454452,477713937,1266314,1557,476,40797427,926070,6137,317499235,1645,306678,0.664622089516304
2782,557.389080267,14896,1565129,431841716,1164006,1589,621,37192707,860021,5430,316982693,1575,275003,0.734025179262672
2783,557.58935772,10529,4718313,303164665,869805,933,197,26247922,678440,3891,316856679,994,200541,1.04516362089889
2784,557.789641149,11973,4375059,341427156,913615,1358,813,27367808,707573,4512,316974181,1428,220033,0.9283801110419
2785,557.989983597,16812,835039,475017006,1230178,2216,1812,39432724,945933,6326,317198984,2466,315910,0.667763427400323
2786,558.190264871,45743,391855,444924163,3178895,3295,1446,51389959,2643718,2371,316695832,4774,123075,0.711797331627503
2787,558.390531169,70220,42364,431074313,3840201,4037,2214,58340464,3822732,38,316721129,4079,4871,0.734725126152437
2788,558.59082344,66448,112842,386688911,3557526,3625,2058,56645616,3844568,49,316494276,3548,3586,0.818472593852064
2789,558.791104765,126060,32106,470741274,3148129,7219,2099,50473994,3347886,103,316546185,12437,5345,0.672441960124363
2790,558.991365214,43202,12499,341509181,1723822,17886,434,39756768,1618404,23408,316818923,10075,175499,0.927702505895442
2791,559.191664829,46414,14430,420272698,3552918,10967,378,44863751,3093725,13668,316945932,10692,209388,0.754143520405411
2792,559.391981422,15813,360683,470651529,1501068,1958,1560,39371193,1072013,5720,317452310,1855,318500,0.674495439703543
2793,559.592247878,15760,381569,481647806,1266104,2508,1538,41219625,923530,5898,317699804,2509,303135,0.659610196584182
2794,559.792536166,16349,410492,481668607,1258827,2478,1483,41160429,935807,5973,317688438,2482,316484,0.659558113987695
2795,559.99279297,16503,432311,479282014,1266536,2491,1533,41061641,942461,6116,317581753,2479,316050,0.662619801543398
2796,560.193064451,16793,618605,482480050,1253440,2509,1539,39424347,884372,5929,317591361,2506,298604,0.658247653970356
2797,560.393359452,56698,527120,440040259,3554791,4884,1915,54098937,3139123,1530,316990680,5045,78862,0.720367451651736
2798,560.59362904,68925,41076,435273772,3874803,3917,2196,58651031,3835956,18,316794105,3823,2572,0.727804258787272
2799,560.793911322,69674,34616,433720518,3883072,3872,2075,58937831,3857473,39,316788127,3847,3342,0.730396911957944
2800,560.994200963,130880,27227,468983862,2781853,27288,1512,42775676,2270757,9423,316736746,14457,38961,0.675368113199597
2801,561.194474001,41476,11330,361113394,2129275,9013,422,46044240,2290993,13837,316815062,7863,198232,0.877328471510531
2802,561.394745744,123342,23227,455316157,2488846,7705,653,44942087,2531201,41875,316925678,9276,210714,0.696056296548247
2803,561.595036043,22601,45556,516996753,1452340,2050,545,38914340,1286183,2991,317588831,2024,162980,0.614295600808154
2804,561.795306589,22521,27610,476495572,1656497,1862,498,36855208,1476073,3008,317480229,1949,165892,0.666281593483517
2805,561.995587862,22697,88505,515365663,1448223,2102,487,38682921,1287884,3069,317317101,2113,160678,0.615712539234497
2806,562.195879108,7498,36695,382402037,1108717,42732,416,27524106,520304,30274,314399519,45481,155234,0.822170094768611
2807,562.396143258,37294,759264,432248931,1433082,19966,1292,36555768,1093169,250692,317095782,9762,876736,0.733595294883448
2808,562.59642727,15690,419089,456105299,1231424,2652,1655,41282675,907541,5558,317340923,2409,317637,0.695762412091599
2809,562.796727586,16832,1584603,469056291,1258081,2215,1561,36271527,940989,6190,317283513,2222,345860,0.676429501294121
2810,562.996996459,16833,385310,480311434,1232711,1334,410,41324118,949504,6418,317561326,1348,344467,0.661157123317618
2811,563.197265006,15918,428731,481664040,1214994,2821,1275,40844834,848703,5839,317383705,2721,281378,0.658931700610243
2812,563.397569495,43060,233085,457994798,2609713,4302,1865,50193137,2426758,3044,317190865,4539,158394,0.692564339999338
2813,563.597860445,69916,40949,434508332,3911357,3901,1999,59074270,3866596,25,316872813,3892,4819,0.729267518395942
2814,563.798145293,71352,65056,429686941,3865372,3937,2121,58624738,3872646,21,316865901,3949,2882,0.737434328961838
2815,563.998453561,120412,37264,471313911,3154314,8806,1739,49626295,3001608,181,316717023,3033,5966,0.671987428353244
2816,564.198745641,63912,13924,304376349,1758271,11213,1000,39558978,1492143,37759,316243480,36453,135113,1.03898834794158
2817,564.399007918,43058,18855,384758588,3180797,4592,642,45120676,3018065,3865,316024019,4613,197051,0.821356634669841
2818,564.599288585,17268,947758,467362890,1844441,6249,992,34364123,756144,5705,317134513,4721,270224,0.678561605522424
2819,564.799601907,16440,462274,479985975,1237136,1524,563,40990977,939501,5900,317439860,1396,315550,0.661352365556098
2820,564.99987615,16766,427053,472242776,1447735,1319,400,40206900,1048884,6224,317595787,1317,392814,0.672526512083691
2821,565.20014731,16908,442757,482529274,1226398,2037,381,41214677,927200,6142,317456121,2309,313992,0.657900231354668
2822,565.400436224,11021,4800641,293883525,850326,1003,263,25963265,659499,3949,316815484,1040,199341,1.07803077426678
2823,565.600706283,10626,4565669,310046747,884143,1080,133,26338570,671809,3910,316818090,944,201191,1.02183974857185
2824,565.800995746,44191,809819,277794924,2236284,4013,215,39556334,2467545,170,315759684,2983,713,1.13666470018005
2825,566.001307907,43132,497341,310368817,2737733,2699,0,41281403,2420127,81,316327603,2447,4190,1.01919904859514
2826,566.201592266,70134,51305,431810942,3885082,3862,2415,58778476,3862490,46,316691611,3870,4014,0.73340339532202
2827,566.401881555,58127,294065,356143661,3150209,3536,1193,49406762,3214540,59,316163134,3410,2792,0.887740450334732
2828,566.60220482,129800,10994,372118826,1204558,15357,925,34530901,732663,31942,316637458,30122,66437,0.850904162532212
2829,566.802494189,43444,14936,435330088,3331303,6012,764,47297382,3067412,6496,316540541,6907,214363,0.727127643426291
2830,567.002786548,85205,259297,406116427,1996941,3643,970,38835657,2155543,214968,317090836,5158,430266,0.780788007868492
2831,567.20309866,16509,408804,481675063,1239298,1359,406,41197830,917899,6046,317733664,1333,316165,0.659643166953818
2832,567.403369672,16506,436765,480903929,1268811,1359,382,40960977,913947,5953,317533874,1374,333890,0.66028546420963
2833,567.603663292,16275,407171,470931182,1390112,1397,423,40490163,1023976,6447,317432448,1408,386818,0.674052728154238
2834,567.803959749,16420,369396,483121595,1235552,1352,362,41400971,910754,5992,317595562,1339,306167,0.657382251770385
2835,568.004237522,42357,278652,464138419,2008396,2124,1220,47823086,2262220,3325,317214369,2432,159573,0.683447773367798
2836,568.204513118,70282,38553,434111372,3889081,3929,2015,59193647,3905582,28,316823343,3998,6458,0.729820418065436
