index,time,cache-misses:u,dTLB-store-misses,branch-misses:u,iTLB-load-misses,LLC-load-misses,L1-icache-load-misses,L1-dcache-load-misses,branch-load-misses,cpu-cycles:u,instructions:u,dTLB-load-misses,LLC-store-misses,cpi
1313,263.093549011,426825,38403,451090,27813,172426,566824,32245786,453261,510767216,480362946,3964555,131727,1.06329436992003
1314,263.293752923,602442,35538,387749,15172,116856,492815,36020556,401683,505849840,663695059,3135403,479682,0.762172074570168
1315,263.493972333,352269,38929,476455,24058,131374,465047,34616659,487399,515432053,544515927,3392301,311928,0.946587652338772
1316,263.694178425,356969,42191,504343,22947,146818,625207,31701966,512658,514452709,471157812,4113351,111035,1.09189043648925
1317,263.894384257,385747,40917,521671,19503,149297,551352,30843164,483555,510617435,490893606,4036795,233456,1.04017943757858
1318,264.094602152,405076,38178,454447,22398,161540,501047,31238661,489408,513501575,517254772,3851716,337265,0.992744007009374
1319,264.29480464,309755,36897,435794,27083,128722,454160,34406767,507550,504795611,516679743,3485809,281286,0.97699903632568
1320,264.495006118,311177,40393,438685,22483,135872,576729,31504287,455736,513778472,466231526,3586453,191477,1.10198140483533
1321,264.695231019,373572,40251,460500,25567,223322,330413,33720381,502278,511850525,548903133,3765211,182480,0.932497000340495
1322,264.895433665,579481,35022,465234,23123,180589,655297,31784221,470820,513055535,533951252,3861913,216878,0.960865871328643
1323,265.09564118,419264,29103,527191,18158,179253,590451,32031380,492462,514703944,460321398,3724450,285878,1.11814038242906
1324,265.295882358,310769,37945,449130,22369,165011,410876,32147717,468558,513078340,554898752,3569936,367040,0.924634157403908
1325,265.496086792,256972,31379,518613,24342,93998,657424,31218359,533854,512754708,396531203,3654704,359459,1.29310052808127
1326,265.696292424,415279,41870,492291,19169,152362,529183,32062366,449148,513158508,511240597,4083185,64874,1.00375148415688
1327,265.896511954,394875,38879,520141,24532,123791,583048,31747512,495106,514981711,492121716,4021663,101595,1.04645191272153
1328,266.096718362,300449,37803,486264,30410,127011,600826,31295555,494942,512966152,439342084,3844851,176215,1.16757800056322
1329,266.296917664,405626,35386,431564,21560,117469,533392,30332548,402790,513746544,472041240,3301483,467133,1.08835097543596
1330,266.497137771,343054,39460,524980,24207,141060,600517,31817089,534011,515328541,452031191,3962055,129860,1.14002872204454
1331,266.697343223,374747,39916,518611,28657,134649,525210,30713622,475410,514531355,475082126,3536227,321147,1.0830366516462
1332,266.897549778,345502,31621,504056,24975,111516,577993,30771210,513633,514131356,449619123,3638905,307881,1.14348195995213
1333,267.097770566,433480,42352,409338,18550,182984,391140,34810686,445078,509410569,588387145,3623229,323418,0.865774470650612
1334,267.29797008,425391,38022,507344,26291,146136,508924,32261707,504237,514690365,560401739,3632024,268578,0.918431063255498
1335,267.498175273,324793,39635,490829,22452,131599,565749,31402458,461279,513170829,436608334,4139786,151416,1.17535738335219
1336,267.698398931,327985,34345,475661,18033,106419,715351,32190021,501384,514316273,423669935,4114768,112940,1.21395508746685
1337,267.898601997,256387,34253,446454,23503,107599,592413,31266708,462950,514174648,405944133,3740414,313179,1.26661431020115
1338,268.098808487,365949,41224,519028,20872,120657,682971,31219204,494575,512202167,460774765,4011566,155147,1.1116107172232
1339,268.299040242,447439,40199,478305,17637,179638,552885,32812757,491826,512127731,517637763,4066368,164823,0.989355428846485
1340,268.499251738,499599,37815,486816,18612,130890,621606,33836893,549638,513876348,545373014,3713212,131668,0.94224747981388
1341,268.699467124,491948,41869,472927,20539,211023,504253,34676249,489636,514442817,587582937,3657173,276200,0.875523750956029
1342,268.899680596,195668,36757,480471,23789,98212,634773,31446888,442436,512963609,415667044,3842842,275411,1.23407331999118
1343,269.099937889,365983,42916,477030,24833,191904,431233,33776623,466672,514425820,570314182,3846132,132113,0.902004257014952
1344,269.300144173,407669,35850,517269,24610,137234,556238,31036443,488478,505592787,453694272,3820331,281363,1.11439094166038
1345,269.500349132,350433,42707,495798,27778,172500,456575,30757674,552705,513361568,491169130,3909137,133089,1.04518288435594
1346,269.700562698,280533,44909,471160,23093,118297,547374,32015008,471876,514744525,515766907,4175806,125708,0.998017744089192
1347,269.900780302,268083,40765,447227,21425,98413,621820,31852163,480125,514334611,452262038,4015850,128647,1.13724913387491
1348,270.100991534,365859,44400,460963,28123,164934,438879,32357904,487361,514444053,578500280,3958069,146425,0.889271917033471
1349,270.301218147,286640,42626,458494,27118,107248,412132,32190437,444772,505612442,518710643,3997494,258062,0.974748540102733
1350,270.501422967,460721,28681,480405,13642,122522,617768,34852577,416934,512440382,532084457,3422392,381051,0.963080908037124
1351,270.701628638,258204,35611,437781,21065,91017,573766,31015643,457635,513419943,442399922,3705945,395467,1.16053352966007
1352,270.901845444,449048,41213,476312,18523,137921,545673,32203295,458883,514910470,539056554,4122831,176840,0.95520677038276
1353,271.102058141,337042,39352,501594,25805,90514,536898,31537063,445821,513106733,464403153,3925552,206705,1.10487349124436
1354,271.302273379,269508,37089,552175,27149,68176,552970,31318200,521423,513504584,456676539,3675903,260690,1.12443828431484
1355,271.50249331,433174,45472,473756,20300,135303,480590,34643961,478018,513356702,579823867,4094309,57627,0.885366628069486
1356,271.702710797,245380,42041,488319,28880,75629,573540,31403100,457206,513115315,452871500,4280849,64761,1.13302628891418
1357,271.902921133,345584,39761,497809,17286,127390,603629,31296628,493982,510212030,421741727,4167160,133390,1.20977365372244
1358,272.103130934,454091,34615,477402,21164,137347,614922,31890179,550490,513011865,535973100,3662614,285648,0.957159724993661
1359,272.303335203,519326,29330,383205,19819,145667,708508,29629508,382314,489066193,430889011,3721901,235618,1.1350166296072
1360,272.503539204,301517,44115,422103,25713,125581,438967,33742441,490687,514128392,548430311,3866137,130497,0.937454370569974
1361,272.703772361,299257,37320,536721,28209,102161,571221,31249414,513074,513174527,420241070,3877575,202116,1.22114320478006
1362,272.903976668,403089,31187,431908,18929,149122,671646,30896598,433356,512297787,427632087,3802870,380229,1.19798724785589
1363,273.104183579,205229,36667,476548,17872,96913,742113,30954200,476819,509867757,399250558,4241425,208019,1.27706210244044
1364,273.304404648,404695,34074,395209,24745,100464,769858,29746986,372415,515173075,473970715,3529130,376942,1.08693018090791
1365,273.504612911,651977,38466,506586,13460,161000,651464,34450491,479870,510416980,581974303,3964261,199044,0.877043844322453
1366,273.704826945,325706,36464,474127,19315,160829,377208,31564141,478948,512630677,507213854,3721218,261697,1.01067956436379
1367,273.90504899,491371,36408,515577,17772,172001,578014,31006485,515569,512061611,482174796,4055358,281033,1.06198336214985
1368,274.105252965,529717,35580,488422,21571,149007,585849,31792886,470695,514302740,579281677,3505058,333497,0.887828426860462
1369,274.305459691,403087,40867,442769,25332,174898,536125,31647619,492676,512321454,530307872,3884747,176956,0.966083064292132
1370,274.505684815,542680,35561,478227,17821,203191,616217,32121678,414134,514233821,469868507,3961390,241770,1.094420701407
1371,274.705890433,483549,37797,416629,20381,134701,652539,33474657,493791,514387306,513807284,3861426,156233,1.00112887072267
1372,274.906096023,347864,42381,505980,25136,161988,490990,32249765,555964,514957072,530463243,4135514,119287,0.970768623076868
1373,275.106318947,525917,37562,459968,21197,172773,516622,33805013,407587,513200005,575432640,3638410,270047,0.891850703846066
1374,275.306526943,669098,34647,468790,12234,163173,618281,36511363,443838,504468116,655430282,3384713,295113,0.76967471576176
1375,275.506739191,407585,37058,493419,23265,139827,526699,33755476,500272,514088505,509740619,3682344,283339,1.00852960474001
1376,275.706975629,347983,38619,523081,20640,133163,564112,32296832,467111,513609115,442214705,3930693,150052,1.16144739013145
1377,275.907197481,523712,32585,454548,15672,150108,596312,30914953,451372,512959122,515229601,3588531,449633,0.99559326755374
1378,276.107417592,569738,33897,449719,19104,184845,499703,34690856,456605,512675534,634624729,3554282,352867,0.807840461571424
1379,276.307644987,392404,38659,537272,23183,142158,484334,32360972,491569,507079353,475191051,3967652,115548,1.0671062763764
1380,276.507893927,278073,40210,483795,19805,112461,629671,31292338,499015,513272756,443028209,4136662,177058,1.15855547248008
1381,276.708108077,414977,29003,547590,20200,95914,708505,30918370,484607,511788633,434234951,3770036,343812,1.17859843345498
1382,276.908347034,308496,41501,463763,25139,118710,487721,31356631,477491,514348848,507794777,3677988,248105,1.01290692873747
1383,277.108557426,317169,44357,489161,22312,87430,471040,31516425,465677,513279675,487957215,4325432,89626,1.05189483672252
1384,277.308766977,313282,37741,464962,29862,89896,514998,31597286,463807,513359605,488255099,3811109,103599,1.05141678202935
1385,277.508995513,368792,38434,543136,22215,133413,424134,31418508,507683,513736362,525989849,3809025,231117,0.976703947760026
1386,277.709199324,189702,37281,461252,23905,83168,438826,31784092,477932,514410913,471077271,3831069,322716,1.0919883948296
1387,277.909398904,305184,42429,458811,25513,119338,504873,31232278,493392,512443894,479404373,3927214,186066,1.06891785486487
1388,278.109609325,446602,38017,494346,21247,134210,580922,32800288,483781,512186278,523412608,4023131,138544,0.97855166301229
1389,278.309813034,296579,37086,503452,19440,147296,622961,31173407,524914,513479680,442081845,3993467,174646,1.16150365776726
1390,278.510042118,269543,33834,507231,19257,92172,549113,31438157,480717,513830464,433694847,3962384,255892,1.18477419677527
1391,278.71026974,464158,38848,488080,14353,148777,698228,31956681,481334,504138130,462897432,4057321,147321,1.08909251844802
1392,278.910478347,475397,30485,507237,17649,121874,560991,30840682,455344,514069616,470824751,3353595,443352,1.09184917510847
1393,279.11068602,474907,43366,502286,16806,194025,503731,31666348,502223,511339864,549502299,3975034,161484,0.930550909305659
1394,279.310909781,531360,37857,506372,11967,186397,633537,32356057,539305,514009329,518445820,4096488,122328,0.991442710445616
1395,279.511106953,522269,43503,442838,17621,230051,383412,35624725,433312,515257948,668646803,3624283,208077,0.770598088091061
1396,279.711311049,332948,42523,510051,17918,123316,520333,31126756,533234,514775480,508420713,3914896,110815,1.01249903246959
1397,279.911536466,451862,35848,462492,13806,143203,509250,31871967,494109,512145986,521312975,3728965,333971,0.982415574828154
1398,280.111751073,467287,39065,498932,15057,151146,563492,32580053,453380,514668779,503666015,4045290,73051,1.02184535718575
1399,280.311957181,529504,31141,484110,11953,154210,613479,30861222,520554,512681240,508930248,3756952,376115,1.00737034596537
1400,280.512168578,532602,33898,481298,15457,135418,574957,32612542,423956,512813289,563783616,3752396,368962,0.909592394043604
1401,280.712375109,252124,37529,460206,18203,101393,535619,30869295,447169,513184782,434381775,3924764,240858,1.18141416499346
1402,280.912577566,461019,36520,496700,14474,119098,640230,32793833,546914,514231868,497703445,3951429,180354,1.03320938033692
1403,281.112804444,287764,40172,455360,20045,89588,443921,30737906,495362,515222718,503040459,3564939,334769,1.02421725485902
1404,281.313009601,322362,33336,515969,17259,72116,657299,31240084,513796,505261999,405054495,3973116,288376,1.24739264774731
1405,281.513215923,288066,39089,497120,13090,113703,660749,30962185,549043,513398004,413436811,4229233,205077,1.24178106627279
1406,281.71344495,480159,40331,504771,17246,145612,499509,32969942,543575,515692135,593957493,3457023,204145,0.868230708556782
1407,281.913652187,321940,36062,461659,18931,106861,577529,31542853,445135,515578611,461243584,3751737,293983,1.11780115514843
1408,282.113851541,542224,42886,478594,17388,184301,517875,32169455,484737,513639878,596008185,3828930,245645,0.861800040548101
1409,282.314075656,447686,40770,420496,17754,148166,410930,37964254,452891,507345332,622118644,3573085,279866,0.815512180663726
1410,282.514281507,350427,39025,460237,21017,139138,605479,31411976,480541,512872382,458702753,4125985,128933,1.11809309764487
1411,282.714494747,308080,33817,516360,27596,114329,590352,30815287,531653,514728002,440558714,3804250,302865,1.16835278850029
1412,282.914702839,576356,35490,427632,22454,146268,543466,34266374,421143,514408287,578656268,3629796,335162,0.888970387857269
1413,283.114916111,524276,39367,405253,18964,201761,417364,38009425,423798,513169237,700168121,3332039,220089,0.732922881817408
1414,283.315118239,467501,37431,463818,18431,139417,546767,33897124,433666,510405351,539510113,3483561,340520,0.946053352293695
1415,283.515331098,343325,42154,548196,21757,148780,575224,31009773,568386,512776696,453756724,4189163,112109,1.13006963616918
1416,283.715538766,463837,38956,495155,18571,139931,616350,32337470,470083,513646748,516564725,4037969,123571,0.9943511880336
1417,283.915720795,395560,37027,460666,24631,123158,593519,31261889,517594,513009463,487281290,3715433,337007,1.05279942720559
1418,284.115940788,386848,33050,478236,23313,138286,583969,30683511,441558,500118424,452571816,3806439,152299,1.10505870299268
1419,284.31616164,435872,46181,453809,24653,217900,325187,33946023,458753,512801812,652856974,3570037,218242,0.785473438168404
1420,284.516367697,377080,37022,497712,19360,100059,481212,35988011,592444,513856977,535663357,3701705,261042,0.959290887242825
1421,284.7165667,608764,21077,478963,13287,132026,814893,31277140,433077,512951690,454678843,3798207,357840,1.12816265347979
1422,284.916795121,344229,39805,458024,23384,155928,426106,32735045,472283,513549053,533844191,3740046,273885,0.961983031112537
1423,285.117007815,671801,35448,495672,16764,157060,737422,33369855,511560,513774316,532227810,4031943,257126,0.965327828322237
1424,285.317218267,419259,35631,468973,25512,176802,411607,33576030,485470,514101638,582325147,3491117,295181,0.882842928299643
1425,285.5174454,332577,38644,472236,18464,106904,732424,31000748,462061,512091871,427907666,3912486,247100,1.19673451000992
1426,285.717654964,357149,41683,473984,19735,156046,628215,32859030,471774,512108229,521136705,4116836,128009,0.982675417192116
1427,285.917875458,426516,39197,472312,19423,100511,645703,31185017,476074,513333943,472204722,4184760,256899,1.08710040176176
1428,286.118108987,448177,29289,522662,13665,133089,672993,32211501,525265,512751762,447541967,3739576,282424,1.14570654778393
1429,286.31831529,440515,39801,445449,21016,182195,485982,33731717,553638,513306737,572046606,3663052,187136,0.897316287897004
1430,286.518527385,335090,45711,473314,24533,127879,535313,33380753,478231,514100323,542531225,4210133,82450,0.947595823632087
1431,286.718735837,466851,34059,422762,16782,104802,568279,32382847,408711,515294610,525923231,3616901,294320,0.979790546654898
1432,286.918936242,256293,38709,465344,19419,80642,527463,31174113,469305,515112506,468944483,3889892,218972,1.09845093539569
1433,287.119152679,506519,24384,500486,17045,91850,705239,31880221,438621,514833287,447495763,3822144,286883,1.15047633869999
1434,287.319378621,624214,38318,422425,24881,106211,667885,30529295,404812,505957463,556611527,3049459,611888,0.908995661169626
1435,287.519592588,182740,34044,449361,17701,86492,424719,36515096,486648,514511757,516604882,3582197,204571,0.995948305807919
1436,287.719816945,280952,40149,464012,26699,121713,545592,32060455,515675,514669748,456798755,3943685,209255,1.12668815833353
1437,287.920045241,308556,35945,463588,22034,131942,644885,30515360,481064,506293633,424576286,3819725,212419,1.19246799619892
1438,288.120259174,340052,36954,448113,16717,91328,556773,34568713,492459,513083020,503130352,3703475,213346,1.01978148994676
1439,288.320511401,549201,39972,499540,19360,138494,752778,31985946,451855,509359078,531122428,3848131,205539,0.959023854289204
1440,288.520739109,463549,31125,436389,14791,120002,554765,32897440,465082,514817105,497262986,3916431,249491,1.03530147928605
1441,288.720944331,559698,33199,517510,18373,123297,661899,34690821,610281,513718981,546572724,3738424,135714,0.939891360184303
1442,288.921150081,383302,41797,479413,22245,178842,305165,32584133,528134,514701104,601324354,3771076,246244,0.855945881081011
1443,289.121370954,344852,37428,481564,22872,105821,597799,31935668,506400,513329852,484526685,3865283,167177,1.05944598696355
1444,289.321580492,319164,32734,446858,23854,110637,564207,32052727,471335,514812083,462492829,3564098,323968,1.1131244653309
1445,289.521791241,402915,38825,478083,20437,94531,600849,31392821,459710,515154134,504918903,3812619,331620,1.02027103944651
1446,289.722017367,341143,42091,465469,19771,155565,474734,32870086,526833,514496740,503038393,3946085,157916,1.02277827529558
1447,289.92224724,365775,37337,422426,23264,137507,482538,33719195,447459,515337190,542116183,3688370,346511,0.950602852599219
1448,290.122463122,379685,33765,437438,16312,88219,468649,35791036,423835,512201463,635298325,3367736,363435,0.806237704152612
1449,290.322696607,271477,37150,479727,22190,139833,651724,30749166,443138,514159919,406534036,4000983,234115,1.26474015326973
1450,290.52291928,309517,35029,494731,18814,116678,618617,31137448,451288,515049029,416318671,3820734,294568,1.23715092518635
1451,290.723131833,319059,43650,494672,19278,105864,614345,31167836,509615,514375215,455740488,4081427,113654,1.12865814766056
1452,290.923364441,451142,33992,482389,13396,107635,683068,32956976,469047,514841525,497429029,3732837,217853,1.0350049856057
1453,291.123569787,435391,34533,368834,14894,85082,477297,35825595,362294,514840459,687736665,2954683,529924,0.748601150994327
1454,291.323783087,500735,25599,420239,14264,98093,591581,32102357,405430,513446602,479823264,3732738,286201,1.0700744222356
1455,291.523994991,357446,39886,499519,17951,133502,528024,31454717,497070,515575724,477556687,4018820,163102,1.07961156870996
1456,291.724202227,410907,32124,518303,12822,126675,580030,30456695,509597,514436903,473141910,4047131,344281,1.08727823963005
1457,291.924408634,568049,31894,479045,9941,155064,726350,33336143,422668,513922399,493954962,3850819,231397,1.04042359837657
1458,292.124628751,361767,35680,454001,13691,124641,647900,30879152,490557,514006924,475557214,4026365,257883,1.08085191196364
1459,292.32484128,474196,35051,487049,16798,143992,555180,31146335,432105,508949768,467583688,3898761,185732,1.08846775681362
1460,292.525065757,414840,39689,474522,14143,90621,646026,31333490,460935,513482366,503390344,3669247,385322,1.02004810406137
1461,292.725310005,327851,30242,443361,11119,130645,428699,35443108,518270,513215581,527242666,3752165,339174,0.973395390956467
1462,292.925521803,453333,38413,452854,10933,149435,461764,34673345,411101,503365981,559701130,3572582,350641,0.899347801924216
1463,293.125735711,291608,33805,510193,25243,145593,479026,31113569,513362,510132519,489762742,3541400,369912,1.04159111188576
1464,293.325961733,331785,39248,462294,22383,115449,537400,32395104,499802,505883750,491089767,3960301,159097,1.03012480404626
1465,293.526173391,495988,34768,506931,18127,145840,637220,31810433,512263,515683763,513354678,4108790,211040,1.00453698992103
1466,293.726381423,474693,39596,453569,18423,171875,415817,35288390,492964,513560451,624787301,3904924,187807,0.82197645531211
1467,293.926603404,344692,40214,459844,22888,127720,521413,32402125,479714,513591223,508364428,3933567,139840,1.01028159074891
1468,294.126807614,469217,25821,515975,15995,97679,776092,31612422,458530,513326698,448281504,3788145,297694,1.14509899119104
1469,294.327014935,409141,41583,428860,19648,131684,654320,33226626,466289,509979009,533579456,4142251,155393,0.955769573332299
1470,294.527238965,351397,38321,470614,21439,138269,470151,31300348,464613,513983965,498305613,3935589,238418,1.03146332610145
1471,294.72744485,191566,35846,442050,20892,76799,641783,31766277,507971,513626998,413833361,4077003,184430,1.24114449535643
1472,294.927660739,387785,42389,465505,23295,172315,333162,32916080,479370,513991820,621000828,3830394,192224,0.827682986599818
1473,295.127919296,274795,33968,540843,23379,110536,662930,31021016,527038,514015004,421216058,3978622,246124,1.22031198535171
1474,295.328173835,410439,41805,477825,21715,143448,479172,32640984,454617,514325173,520562758,3899745,116763,0.988017611893781
1475,295.528369925,457977,34530,484934,15042,139250,651594,33424129,499485,509593354,491436402,3815241,193982,1.03694669732667
1476,295.728569171,291667,37807,496513,26291,106519,454932,31434553,486089,513846147,515098346,3676365,363439,0.997569009860498
1477,295.928775062,311966,32596,479621,25566,81386,515405,30807103,415336,509274652,457752085,3440872,440318,1.1125556140285
1478,296.128972513,411136,35879,439419,21464,168449,527298,31887959,452997,511500256,508891574,3710274,212786,1.00512620395637
1479,296.329174939,313990,37563,453848,28947,157845,459872,30151263,475091,512741579,503634180,3508628,451625,1.01808336161775
1480,296.529363387,562115,44376,490880,18150,193738,537633,34834856,477148,513533797,620180856,3921296,75476,0.828038776159837
1481,296.729552697,258996,43977,447677,25605,152308,379325,33980707,471522,512358200,559214079,3697635,129941,0.916211195748525
1482,296.929745596,446426,27729,464533,15504,108486,687051,32111064,426743,508853227,461910408,3830490,381882,1.10162754115729
1483,297.129957638,406680,32189,401342,27091,77330,555450,30928889,404176,510393273,462574588,3313735,428995,1.10337507991252
1484,297.330154689,560012,28809,462131,15455,162004,610963,35095835,399288,512255795,556829776,3681341,236709,0.919950435624692
1485,297.530350868,370522,38093,495184,22206,113000,443181,31212415,471189,513670161,496669418,4041245,294960,1.034229494275
1486,297.730559704,470603,40463,422223,25743,175855,397984,34849717,452414,515044649,656522456,3283280,399827,0.784504237887028
1487,297.930760419,360975,33934,501894,17879,134962,638558,31947069,481979,512443415,434731156,4173095,204153,1.17875935029603
1488,298.130956986,277785,38824,514775,23376,134989,661487,30919451,510970,512657021,428040213,4252829,189004,1.19768424888621
1489,298.331155704,411796,36872,489682,20237,135980,496132,33727405,476425,508796514,542765636,3575005,318447,0.937414751880128
1490,298.531349234,459690,36173,508588,21010,105041,590384,33035463,497312,511239476,489560591,4110192,145183,1.04428233276645
1491,298.731539512,620502,33622,388077,11739,154176,555918,37910466,399989,513353216,674025895,3503460,268376,0.76162239434436
1492,298.931735491,380850,33074,483395,19073,84565,616886,30904067,478580,513886749,455988912,3621935,399528,1.12697202821458
1493,299.131912102,403144,33133,485447,19810,98953,663149,31219069,439263,501621188,434198418,3947951,292409,1.15528101256233
1494,299.332124746,281344,42097,494015,25615,125175,375448,31868735,474769,506822564,504032565,3938179,208869,1.00553535464519
1495,299.532375275,288505,35468,469287,20804,128859,563555,31392421,506976,514201723,482247120,3999970,232785,1.06626188457072
1496,299.732593041,542856,35815,458233,18742,126980,487128,35216687,432607,513496444,626147938,3256134,538692,0.82008805401512
1497,299.9327963,432686,35794,445532,20601,150962,488238,35870363,413684,512649583,545424514,3598743,233489,0.939909318047263
1498,300.133001086,284513,43412,433783,22302,145374,533262,32518180,431346,512772063,510553594,3862726,242040,1.00434522257031
1499,300.33321236,407360,35117,483426,21360,81338,683005,31825315,465507,508443808,447795330,3941823,201961,1.13543794215094
1500,300.533420852,497458,32140,574649,15220,175680,549005,33477414,540289,514503245,532987756,3752452,193544,0.965319070106368
1501,300.733664441,487718,35959,483521,15512,129952,580014,35539727,476196,513124011,593445550,3542444,344263,0.8646522178825
1502,300.933875138,375326,37189,503133,20762,140966,637700,31382106,520572,512995319,445171796,4141871,161076,1.15235359384717
1503,301.134074983,424139,31459,505586,25070,137595,588653,30923377,464807,513079930,473304516,3684986,329549,1.0840376811448
1504,301.334305086,351670,36593,490662,18694,169665,582008,31021373,485584,513311115,438773105,4008191,269833,1.16987825632567
1505,301.534487332,385872,40567,509576,24259,123399,496797,30829476,532369,513710352,489063249,3835730,215875,1.05039655514986
1506,301.734708483,224573,35461,488788,22826,82624,597396,31534205,445656,513959387,412740496,3912022,185231,1.24523615196702
1507,301.934916787,496755,35844,509802,19749,140434,515908,31528448,547235,513980000,536506940,4080643,194149,0.958011838579385
1508,302.135106908,503917,32707,460542,17244,159157,640455,32547871,502476,512158437,493927715,4023204,207250,1.03690969639151
1509,302.335295106,297411,43044,492754,22074,166936,598394,30909945,504902,512518737,457576209,4121119,128471,1.12007295597836
1510,302.535507361,461002,44993,519684,23143,180099,488223,32706278,477176,514381047,575810769,4205044,74593,0.89331612865337
1511,302.735703631,395916,35670,452157,16142,122251,561010,35112746,432939,513333924,550247152,3452350,290722,0.932915185720034
1512,302.935911576,518382,36252,460339,19236,148024,625285,34842809,494126,513389624,583182524,3603931,192035,0.880324088723893
1513,303.1385911,445179,27985,520017,25281,100396,539256,31455787,382046,516870034,454069929,3291209,610021,1.13830491954908
1514,303.338779724,307194,38154,507349,21276,163894,586805,30769241,483366,511935124,469077980,3962339,290865,1.09136464687598
1515,303.538987251,397760,36644,466949,27515,129411,513446,33392204,491092,514380858,550508828,3525228,315551,0.934373495641745
1516,303.739244113,283994,41926,474026,23654,88600,506285,30987068,508014,515568744,466942396,4205067,100171,1.10413778747989
1517,303.939429837,462604,35345,489561,16255,123089,620067,32485383,404931,514223668,513780576,3796730,308610,1.00086241485315
1518,304.139629413,478895,37663,472840,19926,160480,524707,31631122,509019,514227870,535101423,3808406,332367,0.960991408165251
1519,304.339831942,386579,42793,450667,26496,139706,439003,32031641,454042,509569489,516674408,3824021,304045,0.986248749909053
1520,304.540020982,384199,44071,470811,22401,124438,430028,31401039,490618,514152023,583866793,3902484,158221,0.880598158970825
1521,304.740225427,408391,39556,499777,17880,116520,631085,32470815,487293,515199906,492638263,4152035,104773,1.04579758556026
1522,304.940460639,534133,37912,523839,14021,148905,612008,33706413,480844,513853810,509318170,4204251,130838,1.00890531747571
1523,305.14066335,358714,42541,511904,18046,162967,477369,31740813,527005,514776436,532047225,4143676,103510,0.967538992426847
1524,305.340856491,377064,38683,515608,17663,131827,565772,31553675,467972,506046063,471589461,3956856,245035,1.07306482618788
1525,305.541064352,335968,38349,479794,16824,120214,626290,31294840,488935,513398519,483633211,3921244,248212,1.0615452109636
1526,305.741268954,380316,40229,468416,18167,100760,635341,30962509,466811,512625006,497031675,3907173,227574,1.03137291199801
1527,305.941468832,347604,41617,449052,17604,144843,495667,33680871,502724,513716119,508876592,3930018,114168,1.0095102173613
1528,306.141666352,275055,32021,492036,22021,123409,615377,30373931,437950,512702975,400726341,3843486,304285,1.279434173757
1529,306.341852812,574290,35720,487821,19802,145695,578694,32816824,517625,509870363,550438830,4003270,193711,0.926297955760134
1530,306.542051445,394689,39624,454022,25532,152013,573389,31255681,448861,514377834,520141554,3716814,210867,0.988918939554674
1531,306.742261464,365134,28503,462350,23750,96543,655885,30527987,423097,513268648,444835691,3447639,473888,1.15383872828676
1532,306.942461714,314088,35930,475336,25569,101520,482779,30687726,487955,513813620,478877594,3502478,432941,1.07295397913313
1533,307.142660168,273452,38964,527018,21501,110761,613288,31155403,512467,515455764,463215501,4158243,144650,1.11277744999298
1534,307.342876772,549849,39108,356745,16828,114055,423754,37978675,355963,514842818,768349883,3458208,291746,0.670062987437196
1535,307.543078886,339574,36981,456641,21415,111160,522402,31382987,473905,514068452,464182069,4040526,160304,1.10747158568075
1536,307.743272988,347222,42899,446550,25315,175639,244728,32619794,461211,514941443,651209490,3407160,425869,0.790746220544175
1537,307.943488073,360622,7082,193397,3725,311304,136199,49238921,178065,504219799,1653370563,83425,28352,0.304964785441145
1538,308.14367213,403330,19527,326721,17119,99699,737326,43633483,298426,505705590,897373603,2074794,33465,0.563539631998736
1539,308.343841754,420247,29727,482155,21794,138265,637139,31102194,495353,514112042,464048126,3630763,239938,1.1078851808573
1540,308.544033645,395003,31052,528738,23231,139802,635090,31350218,504876,514440518,442647569,3859303,193241,1.16218986396376
1541,308.744219116,468410,42886,440407,19074,150557,615413,32963625,516614,515478703,528258541,3867127,339777,0.975807607434406
1542,308.944417834,295035,39931,464952,26332,151362,431092,34201037,442599,513533707,538131681,3728307,255384,0.954290046714421
1543,309.144625895,227422,40751,439031,25347,108202,573805,31542474,489062,513911950,446095839,4194070,124077,1.15202139332216
1544,309.344823178,423272,38682,434646,16359,191203,352127,34012580,483683,512361734,597172729,3336958,307536,0.857979122486017
1545,309.545018085,340259,34942,447169,20115,104110,650410,30759079,509390,515155857,443424689,3635885,328928,1.16176629262968
1546,309.745227968,367385,38786,493705,26225,124592,659422,31433076,481641,515456028,440196784,4151744,199399,1.1709672735819
1547,309.945430828,455490,25705,457825,16384,121398,731742,30864604,484266,513450275,422995880,3760098,408133,1.21384226011847
1548,310.145631155,532602,36965,438599,18962,213155,404344,35734951,487675,512392054,629719848,3668820,215661,0.813682553642489
1549,310.345829207,440382,38426,447547,20855,165045,556515,34543836,419162,506372375,516579724,3822255,160142,0.980240515595614
1550,310.546026827,545462,30702,504862,22378,150411,683236,31516539,437244,512735028,489343585,3860141,291893,1.0478016749724
1551,310.746220935,367651,35841,478725,22978,95419,626536,31822240,462035,513821134,465509368,4027201,184864,1.10378258596076
1552,310.946423702,501726,37200,507513,18991,157849,629230,33405714,513177,515452313,507570365,4036089,160595,1.01552877895068
1553,311.14664725,375497,36966,447547,22327,188588,515504,32352672,459088,514688371,497833241,3742887,319732,1.03385697983153
1554,311.346849497,412550,40110,498945,17687,126554,630965,30423525,510816,506804035,437653156,4114089,196338,1.15800383946049
1555,311.547042663,288042,40004,488187,23375,134515,452623,30569946,466165,513939323,527320503,3453249,405037,0.974624199279428
