index,time,iTLB-load-misses,dTLB-store-misses,L1-icache-load-misses,cache-misses:u,cpu-cycles:u,LLC-store-misses,LLC-load-misses,dTLB-load-misses,branch-misses:u,instructions:u,branch-load-misses,L1-dcache-load-misses,cpi
1800,360.644285908,2060,2286,611812,3460,511010417,8,1141,42399,1404369,1172443781,1404812,25640876,0.435850678114518
1801,360.844452365,1865,2640,593337,1133,510296541,34,466,41826,1226801,1169872428,1409379,27013695,0.436198451033158
1802,361.044627355,1660,1661,596822,4032,510908553,50,2624,36501,1627702,1141199863,1484658,24765134,0.447694194123821
1803,361.244809455,2439,2148,594047,4815,504279008,6,2786,32033,1181610,1168810542,1041203,26349962,0.431446320750245
1804,361.444985144,1767,3228,606263,1369,511953237,15,1032,65508,1182157,1174739548,1594529,25893169,0.435801482866226
1805,361.645169159,1957,2155,543467,1198,511572257,61,779,30866,1451557,1160179169,1489036,25613987,0.44094246015548
1806,361.845333904,1037,1782,691761,1928,510941901,11,801,27444,1740824,1148711992,1377640,25568594,0.444795479248379
1807,362.045506651,1729,2323,630073,1726,509502855,18,806,39182,1297891,1187748138,1231694,25955944,0.428965399901978
1808,362.245688795,1751,2159,622345,482,511499130,12,788,33461,1101770,1186845205,1169381,26848781,0.430973751121992
1809,362.445855565,1948,3337,493454,989,510134349,9,491,55433,1350555,1163826899,1655196,25196499,0.438324934264988
1810,362.64602488,1310,2161,622121,1950,509026777,92,1561,37469,1399391,1158038067,1413595,26897040,0.439559623733854
1811,362.846208424,1459,1951,681867,2525,510556866,8,587,28287,1809484,1139180431,1463604,24965589,0.448179105000795
1812,363.046372321,3184,1901,607087,1716,509957469,2,777,31118,1170226,1186513006,1069794,26012610,0.429795094045518
1813,363.246535677,4300,2282,642710,1413,510197873,31,2405,46165,1074990,1194514098,1196928,26074844,0.427117498114283
1814,363.449143567,1424,2365,501417,1687,516161675,18,870,45636,1393218,1182450320,1536415,25594996,0.436518698730616
1815,363.649317419,1757,1995,579389,1616,511298475,0,711,36978,1324335,1162880857,1549860,27104978,0.439682596821697
1816,363.849491268,2295,1933,633170,1753,510593034,50,1544,38916,1632371,1146892998,1470193,25274482,0.445196748860089
1817,364.049669091,1284,1787,667755,2111,510448186,0,654,23540,1266440,1184247349,1068375,26532760,0.431031732037257
1818,364.249833671,1359,1403,668624,1561,512204978,24,2705,47904,1234536,1192276906,1154223,25414150,0.429602364536615
1819,364.450006029,1695,2290,528907,3885,508153052,53,2405,48470,1129485,1183397621,1349892,26457401,0.429401785995309
1820,364.650189815,1529,3743,463138,885,509950430,9,550,56986,1439200,1145116237,1822761,26080545,0.445326346376835
1821,364.850361957,1317,2258,597092,2167,510200823,112,629,38606,1491048,1155240853,1481128,25425984,0.441640218725887
1822,365.050540033,1782,3753,1074047,5562,497212069,347,4931,38273,1503186,1006590946,1326749,23624344,0.49395642885109
1823,365.250724961,2002,2156,538005,3538,510307963,8,850,44315,1432297,1166540059,1419977,25346057,0.437454298343988
1824,365.450900785,1607,1311,637123,1954,510484636,78,1482,24177,1518056,1145303490,1419402,26731926,0.445719968949016
1825,365.651072816,1536,1188,643826,2346,510169673,0,1754,32885,1483743,1160787019,1334269,25179610,0.439503254817153
1826,365.851256768,1879,2365,638475,2562,507806315,0,953,33196,1272715,1175043957,1071495,26113868,0.432159420058189
1827,366.051432849,2177,2317,545804,1349,508104194,33,1244,57673,1046513,1192661030,1323547,25885378,0.426025652904916
1828,366.251601189,2320,3631,505268,1461,511286870,16,513,52109,1336986,1167854916,1488729,25584990,0.437799989532261
1829,366.451772951,1070,1956,648859,1803,511852298,8,316,31873,1729093,1139390227,1655334,26838602,0.449233533754016
1830,366.651933392,1716,1101,623641,1376,509825549,106,2004,37450,1428725,1173004045,1248793,25875724,0.434632387819259
1831,366.85210577,1060,2933,631665,2249,508733637,12,2005,27797,1168381,1186160654,1112041,26154091,0.428891006698322
1832,367.052287378,1291,2583,545809,719,511800176,3,681,60831,1261467,1169732065,1658253,25168072,0.437536245533288
1833,367.25246784,1679,2902,595229,1384,511495363,48,1547,39749,1350451,1165797189,1436842,26654552,0.43875158374567
1834,367.452639875,937,1501,665150,2962,511249107,0,893,35115,1556205,1162311424,1228102,24886203,0.439855529631274
1835,367.652813381,2116,2665,586376,1999,510687126,5,1471,42334,1060112,1198401361,1133856,25831288,0.426140308764219
1836,367.853005196,2498,2922,492701,658,510251846,3,1391,59218,1175900,1168450381,1666719,26527221,0.436691069040783
1837,368.053192254,1460,2447,575224,2950,510423649,59,478,30303,1509401,1162828558,1471635,25513664,0.438950045979177
1838,368.253367116,1198,763,689856,2501,510488668,0,756,28305,1492201,1172587105,1124415,25430313,0.435352449147051
1839,368.453577554,1097,2853,573896,1733,510618692,53,1325,43392,1373402,1183584473,1325460,25853562,0.431417193827956
1840,368.653752446,1552,3246,521342,3538,512262135,33,912,41034,1148411,1176742463,1400877,26505555,0.435322214594036
1841,368.853921282,1561,1981,605666,1816,509902633,2,95,38736,1672825,1146397752,1437743,24960511,0.444786839568052
1842,369.0540812,2141,981,663426,2319,509277125,43,1025,20871,1469985,1161574980,1192610,26523728,0.438436720632533
1843,369.254279381,3087,1927,593696,1185,509341976,78,2230,50764,1135309,1183429896,1282251,25860696,0.430394717694372
1844,369.454458799,2317,3631,470619,2908,511694743,28,650,45698,1341635,1162348621,1705268,26042956,0.440224846276993
1845,369.654644405,1290,1329,647106,3085,511087241,0,291,22139,1692018,1149375015,1318547,25831412,0.444665347976091
1846,369.854828973,1417,420,585406,1571,509399701,72,1955,31317,1423714,1178488904,1181893,25786025,0.432248194506547
1847,370.055010194,2055,3255,559268,858,512202736,23,1104,50472,1029831,1188813151,1372980,27077860,0.430852178552322
1848,370.255205926,1291,2340,553372,1164,511199245,3,309,52907,1413517,1157733864,1566058,25273032,0.441551604298585
1849,370.455383672,1898,1441,614549,1877,511622176,59,1345,13878,1561317,1155686477,1372054,26548898,0.442699803261607
1850,370.655607374,1570,1917,631279,1168,511459572,12,2137,57953,1279496,1175294687,1317358,25852034,0.435175601197966
1851,370.855802665,2363,2740,555432,2353,510149865,23,1974,46728,1214761,1166391275,1479967,26359073,0.437374555120879
1852,371.055978913,1994,597,644604,2381,510713346,5,689,34440,1693990,1152918392,1374634,24498336,0.442974411323295
1853,371.256153832,2026,934,590146,1738,510423721,21,1820,33012,1096188,1194348325,902848,25637820,0.427365878375557
1854,371.456338772,1867,2296,486055,1190,509719059,21,728,49635,1401936,1159311375,1639189,26316162,0.439673990950015
1855,371.656520755,1832,1748,653631,4204,509561916,68,1254,36965,1660432,1157246117,1407100,25587683,0.44032285657693
1856,371.856728209,3378,2145,587338,1123,511366521,15,1686,56678,948807,1190426767,1242391,26571330,0.429565711369795
1857,372.056912006,1796,3108,571204,1723,509459154,19,848,47526,1468938,1155541803,1625813,25425431,0.440883361101563
1858,372.257083952,1478,114,629552,2089,509199962,0,1611,20161,1331446,1169494362,993758,26021541,0.435401810000346
1859,372.457261493,2528,1350,560415,1541,510581345,3,1110,49754,1445205,1171728663,1307506,25023057,0.435750495078569
1860,372.657451996,1332,2457,559181,1723,510342364,96,1029,34375,1360787,1166182049,1518510,26887338,0.437618092679113
1861,372.857626337,1294,2236,644952,2022,511013934,9,1479,57408,1470199,1163428341,1466577,25914390,0.439231120638482
1862,373.057805967,3131,3596,531516,3198,511054640,18,1045,42722,1137777,1161520675,1444181,26657488,0.439987553385565
1863,373.25801725,1573,1082,653922,6383,511253028,5,3124,42995,1549277,1164598571,1291398,24725161,0.438995067253951
1864,373.458216742,3563,2226,614310,7131,510144841,27,2437,47567,967040,1175327842,1194025,26686697,0.434044717371717
1865,373.658403102,1062,1092,596681,3250,510060549,0,910,26894,1756840,1147269961,1505002,24513962,0.444586336554488
1866,373.858599728,1833,2034,567811,1160,509060401,50,3682,40750,1113100,1181454893,1058406,25728561,0.430875866709877
1867,374.058804564,1075,1379,560455,3709,512070278,78,1007,41331,1543683,1144120600,1503905,25473341,0.447566697077214
1868,374.258997722,2020,1035,590705,2389,510548720,105,1331,28167,1445084,1180605520,1237976,25167994,0.432446495760921
1869,374.459189763,1234,2048,623587,1111,511440999,19,1367,47912,1347781,1159082427,1605606,27295642,0.441246443813094
1870,374.659372347,2465,3329,679966,3242,512038453,100,4002,44144,1720978,1165664013,1508290,25204788,0.439267616817128
1871,374.859596558,2584,3151,560757,981,511040438,3,1292,51224,1088571,1179791721,1386620,27669303,0.43316157327061
1872,375.059802892,1820,2208,616318,2563,510300183,0,1019,59576,1662529,1137485611,1734777,25922305,0.448621220405047
1873,375.259990198,1945,778,628501,2608,509116612,50,2370,24853,1049863,1192529935,925286,26455202,0.426921452500058
1874,375.460174217,1676,2846,667252,6623,510792263,33,3041,69483,1524311,1131872607,1739879,24518599,0.451280700532052
1875,375.660385265,1945,563,658762,4151,510702423,47,1993,7199,1366867,1181605050,1047586,25764739,0.432210765348371
1876,375.86057213,1813,2591,575128,1551,510744748,0,1333,57340,1603044,1150206035,1654314,25319367,0.444046312102683
1877,376.060748382,1740,2581,697604,2159,509974842,81,522,32887,1311890,1165797681,1388890,26956195,0.437447123382981
1878,376.260939607,1614,1744,745727,4791,506349987,96,3575,59624,1411517,1128050220,1306123,25630879,0.448871848099103
1879,376.461135457,1589,3018,620052,5084,509536461,31,2192,52292,1122118,1150027215,1539167,26119210,0.443064698255858
1880,376.661323682,1770,631,588998,2375,511744245,0,1137,23517,1532615,1161085016,1334412,24797275,0.44074657578735
1881,376.861513197,2473,1304,641066,1623,511153770,47,984,33026,1501754,1188879358,1228315,25354720,0.429945870083817
1882,377.061691009,1386,1804,595442,710,511151619,75,1804,43350,1243046,1165350940,1504613,27531244,0.438624624956324
1883,377.261888888,1863,2692,599356,3392,510546834,31,2518,57061,1561699,1141892377,1783689,24780866,0.447105913204638
1884,377.462093693,1801,49,629956,1649,510298269,50,1654,11434,1236966,1179663165,899616,26299281,0.432579641494528
1885,377.662270321,2039,2793,659436,1809,509609973,9,988,52552,1689986,1142021446,1747191,25244209,0.446235028934824
1886,377.862450264,1473,2049,544429,3059,509709931,67,2395,47340,1197572,1160863286,1381819,26453327,0.439078345527072
1887,378.062664877,1369,1659,629391,5548,509493222,27,4314,43411,1687557,1125713777,1693478,24577953,0.452595706306258
1888,378.262860579,2399,1428,643810,8190,499497567,586,5959,23352,1271006,1136030468,1092389,24735940,0.439686769915048
1889,378.46305506,1435,1504,518605,1717,510498331,31,2373,46407,1353127,1170556426,1477755,26486009,0.436115952773386
1890,378.663250759,1980,4185,535847,6445,507908451,25,1473,63098,1291802,1155760724,1695924,25321624,0.43945813389658
1891,378.863445265,863,1157,632616,7833,511319468,0,1987,26033,1411204,1164052099,1314155,25889974,0.439258232891172
1892,379.063649819,1397,2968,725613,1677,512112102,310,1467,59652,1879557,1131306915,1801189,25565953,0.452673006069268
1893,379.263843883,1822,950,908980,12576,510578566,22,5849,37642,1046576,1181575415,915048,25491843,0.432116781982977
1894,379.464037811,1873,2850,575524,928,511160454,5,1069,63572,1754297,1147332189,1651230,25056299,0.445520886540733
1895,379.664234338,1892,3816,678775,9390,509276744,197,2283,38858,1435730,1145551086,1614075,26688135,0.444569212341526
1896,379.86444351,1260,362,636185,1591,510792033,0,1191,31261,1497161,1155125987,1260919,25432566,0.442195949834518
1897,380.06464062,1598,2117,669331,3945,509656899,68,1361,28327,1584466,1154092279,1280440,25175084,0.441608446979308
1898,380.264826194,1904,1892,623634,1179,509312018,11,2165,44476,1127371,1166274528,1497142,26808879,0.436699941370922
1899,380.465032492,2071,3923,599392,3566,508874644,63,3003,62197,1457176,1154865097,1610767,24665400,0.440635573212756
1900,380.665229474,1240,1694,598324,1861,510522726,42,888,29733,1282593,1171819544,1399177,26252981,0.43566667633596
1901,380.865415188,1144,3007,681242,1549,511087210,0,1116,57566,1689066,1141400873,1672577,25424793,0.447771875849967
1902,381.065613999,1773,1914,669530,3590,510139561,12,2020,24773,1537888,1142635114,1229410,25814674,0.446458851780044
1903,381.26580008,1923,1688,620375,6174,508048202,50,5192,44554,1277063,1174608851,1471649,25790691,0.432525433098409
1904,381.465998105,3199,4562,737096,8937,505020391,89,5889,52730,1288740,1039910741,1590077,25221593,0.48563821017404
1905,381.666188945,1084,713,652173,2377,510845784,2,1027,29091,1444190,1165961916,1377971,26031379,0.438132478419647
1906,381.866376008,3324,3446,685282,1544,511326894,152,1210,59421,1806218,1137306539,1721006,25768261,0.449594613647078
1907,382.066550629,1460,1173,644663,5694,507169944,12,2202,31241,1191952,1182204537,953926,26752295,0.429003550677458
1908,382.266742353,1542,2393,620380,4158,509996186,9,2877,52169,1731348,1141523480,1646827,24702459,0.44676802092586
1909,382.466930126,1513,2946,534546,4012,508694469,31,1956,41969,1232929,1176880774,1388527,26476396,0.432239594900545
1910,382.667111109,1422,2011,643704,2159,510375702,5,1650,52794,1661278,1132203415,1764424,25096960,0.450780924380095
1911,382.867289616,1766,2645,680271,6080,507998261,128,2909,23985,1642873,1145921108,1424141,25253879,0.443309977845351
1912,383.067511185,1353,1671,551231,1178,509672440,21,1429,41224,1209250,1176691385,1422913,26594892,0.433140283422743
1913,383.267688748,2464,4402,538520,2613,510071646,12,2308,60897,1232496,1167434539,1601308,25138578,0.436916699789366
1914,383.467866653,2236,1451,654553,1657,510269851,6,175,36361,1415161,1175354404,1302276,26276116,0.434141267743104
1915,383.668062421,1163,4032,701103,6191,509483275,177,4755,56152,1717063,1134299712,1817832,25995623,0.449161072342757
1916,383.868260099,2075,503,852328,7955,509832680,61,5094,19639,1084037,1087501109,797608,25093380,0.468811181690482
1917,384.068454209,1320,2086,608543,1976,510049378,39,1563,66262,1624636,1150106321,1605352,24679694,0.443480197166919
1918,384.268643244,1304,3755,571923,1929,510344419,6,685,40553,1385625,1167084092,1541058,26462963,0.437281617064488
1919,384.468818271,960,983,641731,5453,511342572,53,5939,31219,1532173,1158184405,1350663,25722758,0.44150358940466
1920,384.669012508,1839,2374,670630,3080,511146730,90,2061,24612,1655835,1164324640,1465997,25484878,0.439007053908951
1921,384.869212156,1329,1463,587461,1256,510447777,18,657,39381,1111729,1187892871,1194609,26904319,0.429708595330058
1922,385.069391634,1532,2311,613582,1165,510615895,5,2119,43981,1689464,1154274212,1461124,24757794,0.442369663717307
1923,385.269575427,1735,2137,474687,6561,506931257,112,5997,47708,958920,1185863753,1304373,26692192,0.427478498872712
1924,385.469780501,2768,1896,635618,2452,509921738,0,556,62865,1588544,1148810678,1633746,24691998,0.443869253450654
1925,385.669958181,1366,3959,622848,3971,511374842,6,240,32429,1483666,1158621806,1585764,26337456,0.441364765751699
1926,385.870135306,1529,722,637557,1007,512022193,3,910,29562,1323668,1177295077,1210813,25996543,0.434914069550637
1927,386.07032057,1488,2411,657226,6609,508364284,138,3056,18794,1712109,1161914308,1417589,25068244,0.437523043222564
1928,386.270512795,1486,1463,560700,1081,511618373,19,1405,43232,1042599,1188734438,1220339,27213815,0.430389123630319
1929,386.47068939,1865,2171,585819,1096,510520949,2,593,50666,1582245,1163956621,1482241,24721466,0.438608226276845
1930,386.670878271,1469,2386,444081,3131,508881012,21,494,43172,1082759,1184442352,1344368,26930871,0.429637635922698
1931,386.871058932,1200,2589,681879,4931,511407550,37,3821,59870,1617266,1139623681,1686436,25374852,0.448751248790521
1932,387.071250734,1401,3680,628603,2195,512096494,6,520,25052,1560756,1161560055,1491046,25873403,0.440869580350712
1933,387.271444973,1151,832,639557,1087,511672295,5,1089,31831,1240384,1190413804,1183026,26475269,0.429827252742442
1934,387.471628444,1320,2059,648493,1721,511290487,47,987,26899,1653801,1169190963,1391291,24720060,0.437302804400824
1935,387.67181154,2693,1461,545995,2975,508595036,92,3866,37926,1060287,1179148881,1205440,26925418,0.431323850783521
1936,387.872028059,1711,1822,1051802,12690,503198576,43,6357,57757,1483301,1073096550,1443676,23356226,0.468921995881918
1937,388.072224361,1573,2133,571373,3951,507306538,56,925,26653,1226929,1166798438,1378005,26158614,0.434785067821628
1938,388.272416616,2693,2699,702997,2363,507946892,0,809,48411,1702781,1133424616,1595759,25672287,0.448152338346602
1939,388.472606899,2192,1889,672364,6854,504519613,120,3674,15350,1422237,1150183087,1210599,25568377,0.438642872341245
1940,388.672800461,1952,1127,629927,1799,506340488,5,1478,39814,1152272,1170287190,1350558,26017000,0.432663445628248
1941,388.872987744,2897,2572,661240,2322,483546248,30,2214,44123,1185822,1080913700,1277749,23076489,0.447349541411123
1942,389.073196724,1820,604,740433,4784,478598408,78,4495,28833,1188820,1064859035,983075,23788102,0.449447666094132
1943,389.273395254,1707,2627,624788,5041,474492008,140,3622,40501,1417258,1071181198,1352207,23955518,0.442961479239855
1944,389.473701371,1035,597,656047,6473,480546800,12,1587,26435,1071399,1110585523,1075137,25208714,0.432696798263595
1945,389.6738949,1469,4031,770030,3874,482223810,47,1833,44524,1682255,1050910643,1710267,24263268,0.458862809328309
1946,389.874090077,1550,919,595786,1714,488831848,55,2762,25540,886166,1134639115,1019698,24583050,0.430825838398846
1947,390.074280006,1192,3227,813393,4319,485977984,6,2383,45039,1502241,1072009491,1476622,24540190,0.453333658031951
1948,390.274493963,1661,2379,598584,1801,510284432,62,800,24357,1334699,1167180930,1321307,26461008,0.437193942159422
1949,390.474668302,2414,1044,650488,1929,510339807,0,1370,34763,1371761,1184612354,1265084,25777586,0.430807432724106
1950,390.674845131,3809,2574,567109,1145,510803590,49,1275,27429,1477455,1171890834,1347065,25261141,0.435879840664408
1951,390.875029479,1761,1467,554567,710,510278904,27,842,32161,1054112,1185118472,1226836,26787269,0.430572061828431
1952,391.075211628,2706,3611,596170,1761,510235287,11,894,43407,1561084,1164787462,1449642,24387662,0.43805011956765
1953,391.275402722,4711,1982,508197,1441,510237401,3,713,30866,1051026,1187604859,1156384,26362395,0.429635663018115
1954,391.475612934,1717,3326,639566,1125,510117876,0,350,52559,1547548,1148915389,1703435,24893892,0.443999515442125
1955,391.675789207,1369,3346,586980,3952,505308702,3,1329,33183,1250473,1160764730,1353055,26391795,0.435323962677605
1956,391.875974578,1010,760,616328,1579,510944861,0,865,25784,1350594,1173130377,1292466,25935215,0.435539707280123
1957,392.076164149,1240,3706,668747,1614,510765200,16,341,41673,1495048,1161109856,1551622,26062330,0.439893949190627
1958,392.276339289,1799,657,613363,1180,510244340,19,689,21491,1126395,1188477498,1005190,26349087,0.429326041812867
1959,392.476513381,1622,3383,727825,2249,507773553,28,1182,45572,1614045,1140813453,1582561,25922063,0.445097795493826
1960,392.676710181,1401,3871,603136,3543,510762049,15,1113,33287,1328790,1167387527,1362968,26269849,0.437525703493318
1961,392.876883111,1860,538,614754,1210,510367363,6,1088,26948,1364571,1172786684,1177456,25990399,0.435174929902257
1962,393.077055257,2179,3481,593422,1347,510580695,9,406,47768,1331028,1169160671,1543492,25305145,0.436707039215827
1963,393.277243536,3743,347,561125,2134,509798113,47,1278,16684,1241565,1181909555,1170023,26295100,0.431334285134872
1964,393.477426125,1933,3264,596517,995,510766923,28,1543,55295,1502219,1164829381,1512487,25303030,0.438490762107588
1965,393.67760081,1541,2493,582597,1246,511149349,0,810,27483,1200405,1187895596,1168660,26451848,0.430298210315109
1966,393.877781912,1491,1386,512247,693,511348810,0,412,44413,1237034,1182045445,1267780,26373089,0.432596574152866
1967,394.077949819,2358,2286,611683,2056,511481566,50,878,32279,1546016,1174714749,1422617,25650727,0.435409163318507
1968,394.278132285,1676,1304,563815,704,511429831,118,873,33864,1113712,1187480648,1188811,26677715,0.430684771041422
1969,394.478312929,3073,3512,713717,1206,511350752,5,826,53594,1477712,1169038483,1545306,26076014,0.437411393581985
1970,394.6784812,3469,2717,596697,743,511794121,73,825,27412,1336640,1174496650,1311077,26085603,0.435756135192042
1971,394.878652569,1258,977,643128,1925,510169418,6,760,30879,1254890,1190709094,1072589,26389463,0.428458487947015
1972,395.078829852,1879,3688,655379,1511,509666364,40,447,58143,1423875,1157003971,1642679,25825800,0.440505285007358
1973,395.279036527,5093,1861,619058,1184,512743716,9,1236,25017,1194852,1192096099,1043506,26185861,0.430119447945614
1974,395.479227301,3007,2849,697716,1935,510000012,11,962,53768,1549701,1147891455,1438071,25495248,0.444292890045078
1975,395.679416282,1314,3359,531508,3168,509273519,85,878,30009,1151990,1183630035,1288825,25667395,0.430264106131778
1976,395.879642834,1359,1000,690340,1921,509948228,5,985,39342,1342984,1165829352,1123982,26170487,0.437412411280583
1977,396.079819915,1688,3839,627222,1890,511431024,28,147,42191,1437408,1167010516,1547900,25787045,0.438240287459415
1978,396.27999278,4109,1826,588104,1425,510270932,62,1135,20232,1126407,1183550942,1234936,26060003,0.431135588585422
1979,396.480175468,1567,3296,612544,2222,511191246,34,1169,40101,1569281,1162179435,1567728,26139140,0.43985569749821
1980,396.680358477,2015,1930,547754,998,510777093,37,1605,26534,1122182,1194766567,1084457,26029182,0.427512040517284
1981,396.880546189,1095,1490,589854,1358,510053814,5,923,46415,1550135,1160737853,1614914,25526389,0.439422056135874
1982,397.080732137,1997,3752,532511,1186,510297339,24,259,28856,1150667,1184084820,1272449,25589201,0.430963500570846
1983,397.280908696,1457,2066,618426,1379,509382148,6,1491,46425,1214067,1178228823,1324385,25891838,0.432328710736352
1984,397.481090015,2852,2158,526735,2295,508696113,75,2086,42037,1302482,1187889502,1273468,25092678,0.428235212234412
1985,397.681284424,4582,1194,626558,4206,509789358,0,1146,22693,1320754,1167514291,1326420,26084288,0.436645068869654
1986,397.881456138,1817,4209,684066,1658,510106524,112,1048,40293,1613319,1147392521,1690859,26093036,0.444578916686176
1987,398.0816461,1364,2281,470505,1121,507185070,33,1826,39418,1093634,1188141150,1261551,26309359,0.426872741508869
1988,398.281837828,1544,2612,645527,1576,510419619,3,1529,54235,1526452,1162431869,1477867,25151126,0.439096374258129
1989,398.482017532,1720,2212,535210,3110,510282774,0,813,19967,1187572,1191272887,1039652,26117849,0.428350867016753
1990,398.682192255,3030,2307,662649,1882,509941689,0,478,54612,1636639,1153388008,1560165,25916118,0.442125013840095
1991,398.88237633,1710,2580,513180,1811,507764672,197,2152,27326,1112385,1187338301,1162923,26078814,0.427649534738625
1992,399.082566499,1566,2035,602631,1746,510216229,0,1189,55475,1336659,1170302992,1415298,25369243,0.435969345107852
1993,399.28273871,2812,1747,523812,1461,510389449,50,726,30125,1302863,1199762130,1140277,24767267,0.425408867506095
1994,399.482920238,1536,1883,650406,953,510674764,3,153,33919,1395186,1166017660,1423637,26591488,0.437964862384674
1995,399.683094307,3143,3650,563930,7138,509072366,59,1047,39688,1451280,1164153093,1524324,25400999,0.437289879708287
1996,399.883285227,1263,1551,585358,1314,510173618,93,2186,32829,1000166,1191827905,1201990,26475236,0.428059802811883
1997,400.083446366,2236,2183,642398,1473,510807904,15,1328,57231,1546304,1160195541,1554258,24858504,0.440277423889875
1998,400.283644293,1533,125,558553,1784,510658177,2,848,9638,1115561,1191786614,960591,25714037,0.428481215513971
1999,400.483823255,1752,2882,609462,5375,511240074,28,3967,54810,1640773,1158266926,1555962,25812645,0.441383641822127
2000,400.684032734,3034,1957,547867,2872,510980584,31,481,24886,1116721,1198888768,1175557,26502918,0.426211836859915
2001,400.884252965,1404,1085,624709,1895,511942795,0,1749,37497,1558626,1162061442,1281814,25251753,0.440547097164592
2002,401.084415134,3909,675,468828,1403,511204271,0,556,20682,1215101,1202400192,1159997,24795953,0.425153184772612
2003,401.284588197,2092,2946,594684,6062,509265830,9,2236,48733,1306314,1165254252,1346299,26620174,0.43704267040941
2004,401.4847627,1095,2054,511575,1085,510309241,119,1264,33266,1313643,1180466754,1492526,25166380,0.432294462568151
2005,401.684941975,1425,116,595132,5039,510486950,31,1605,14510,1272545,1181440869,981572,25264369,0.432088446738844
2006,401.885122677,1600,2587,611750,2707,510954534,0,516,40394,1597894,1167746640,1572270,24927079,0.437555987315879
2007,402.085296325,1629,1407,466682,2388,502669627,340,5076,15204,934087,1191747114,1065230,25046475,0.421792191560533
2008,402.285478366,1535,2517,598664,3266,511300840,6,2361,52921,1541936,1165760659,1467121,25614290,0.43859846877883
2009,402.485656839,1510,800,492122,755,510395118,81,740,18055,1110942,1206966446,1111856,25599958,0.422874322390235
2010,402.685831171,1592,2496,645971,2198,508539546,64,2063,51221,1345831,1159013587,1441907,25970306,0.438769270441693
2011,402.885999592,2360,1888,548701,5761,507034366,58,1947,29493,1305874,1164802830,1445745,24237755,0.435296303323714
2012,403.086192299,1634,152,621225,2739,510753254,9,1044,8862,1250043,1178518649,1051295,25427969,0.433385805505399
2013,403.286363577,2858,2428,610995,1577,510711621,6,1060,42083,1489375,1160534185,1426259,25286156,0.44006598650948
2014,403.486532325,1782,1654,545098,1064,511973864,96,1082,18593,1206165,1189616212,1135218,25873350,0.430368936498656
2015,403.686683877,2767,1091,625547,2070,511009821,3,779,36721,1352263,1179233013,1222753,25438239,0.43334083710901
2016,403.886853771,1665,1757,505678,1526,510288681,41,685,22570,1338825,1180617762,1326494,25006858,0.432221754935786
2017,404.087024022,1295,596,583135,3503,512240388,16,2345,26379,1148725,1194638062,909262,25607161,0.428782912828371
2018,404.287203224,1961,1805,586446,1624,510161863,12,1094,30128,1511488,1165260711,1489173,25292811,0.437809202854004
2019,404.487377537,1388,442,504852,4227,508691219,3,691,17947,1087392,1184989285,1082552,25249490,0.429279171920951
2020,404.687539702,1397,1279,588910,1094,511659606,34,1507,27662,1302604,1169672496,1445355,25349901,0.43743834940956
2021,404.887710958,1185,650,476303,1574,510756188,3,1172,26236,1312889,1193455603,1157498,24017260,0.427964129303267
2022,405.087871775,1557,2154,494766,1878,510811995,27,657,32371,1152703,1193458638,1176475,25902552,0.428009801710447
2023,405.288046404,1558,1971,659380,4829,511364514,2,2801,36808,1495948,1162078063,1523072,25387501,0.440043169457885
2024,405.488235353,2238,1397,469835,1108,508354122,84,1523,24952,1084241,1182144280,1258086,25487399,0.430027138480931
2025,405.688413606,2621,277,634936,1516,511885006,3,769,21009,1294780,1177193878,1024452,26295444,0.43483492019995
2026,405.888582649,3012,2274,534922,1866,509837791,18,1922,46484,1354810,1177665994,1356419,24267026,0.432922232277686
2027,406.088754329,1157,1069,513341,6761,506374041,90,1780,17621,1175946,1181051538,1121410,24873399,0.428748470924052
2028,406.288935157,1881,2145,642522,4559,497009544,22,2379,41567,1351974,1119453057,1415613,25384056,0.443975333214888
2029,406.489114485,4601,1351,480961,765,511569784,5,252,27147,1235440,1179314567,1349780,25704291,0.433785690701131
2030,406.689290936,1491,435,573052,1706,512014612,9,910,17423,1183747,1191485878,932357,25639177,0.42972780580451
2031,406.889458125,1554,2596,546979,3818,512383974,75,4002,56365,1478971,1172084735,1361023,25103595,0.437156084965137
2032,407.089641377,1273,1382,482373,2780,509316054,9,487,26275,1184399,1171405991,1336842,25777836,0.434790378325801
2033,407.289828498,1244,131,592246,2120,511773360,0,800,21134,1205561,1183422679,963070,25488301,0.432451877998867
2034,407.489994746,1710,1926,612429,1918,512073469,11,562,39159,1501428,1168004513,1538308,25281792,0.438417371936987
2035,407.690157072,5824,1090,447660,3267,507086702,70,2137,38803,1037923,1192328359,1176636,26110812,0.425291152535608
2036,407.890349787,2003,1428,616715,3405,507983051,0,1213,25932,1242172,1157160319,1316490,26379130,0.438991073802972
2037,408.09053114,2320,1723,619133,4174,510774015,6,1513,40809,1398135,1167563188,1429116,25404112,0.437470126027989
2038,408.290706939,1701,656,456201,912,512011218,81,899,26716,1090485,1211689658,1035277,25536162,0.422559699688383
2039,408.490880009,1806,2311,561719,3542,506666033,2,1103,40164,1285133,1159882504,1182532,26275418,0.436825308815935
2040,408.691061567,1658,1266,613931,2287,511384500,5,1948,29548,1539276,1161576305,1456109,25295519,0.4402504577605
2041,408.891236278,1205,613,465654,1343,511880986,17,1069,13312,1054374,1197160600,938667,25476149,0.427579212012156
