index,time,dTLB-load-misses,cache-misses:u,branch-load-misses,L1-icache-load-misses,branch-misses:u,L1-dcache-load-misses,dTLB-store-misses,iTLB-load-misses,LLC-store-misses,instructions:u,cpu-cycles:u,LLC-load-misses,cpi
1885,377.600153566,163812,472037,5247038,269392,5061629,2285163,443,2381,183,829422491,509486699,464776,0.614266799524249
1886,377.800353352,162455,455398,5154261,248756,5317220,2404752,451,2219,298,845183874,514752970,458868,0.609042583318385
1887,378.000562051,155763,455076,4635335,271653,4761713,2262687,435,2017,315,855878197,514376299,428137,0.600992408502725
1888,378.200763103,138406,460814,4204698,251043,4055609,1949711,441,2255,991,758231607,459325906,477401,0.605785754325591
1889,378.400974368,131591,424532,4317000,254580,4376824,1965742,365,2295,1284,753285356,456861001,438669,0.606491281638561
1890,378.601201416,157323,496824,4614754,273403,4818740,2186055,431,2707,515,816635626,497393923,487064,0.609076933658047
1891,378.801404232,167364,461281,5146175,260414,5349778,2272924,412,2043,275,823976770,515639387,450393,0.625793597312216
1892,379.001599444,160874,417204,4946612,271941,4950816,2245220,443,1925,56,852847904,514373791,400441,0.603124881456002
1893,379.201815034,162683,433116,4832345,318117,4979784,2099683,524,2030,71,854461671,513880307,435431,0.601408260242489
1894,379.402015436,145155,460812,4504541,280420,4607627,2072779,297,2158,816,798317974,485719557,449854,0.608428687339063
1895,379.602212754,127296,372174,3968974,239153,3838597,13483670,295874,4826,17162,631900203,508934987,359395,0.805404056817497
1896,379.802420507,154232,373427,5628319,391941,5669155,2257569,387,2065,293,844846418,513044514,385281,0.607263643508754
1897,380.002620176,153048,369896,5612831,347894,5766856,2185083,370,2210,280,840691554,514360465,359594,0.611830180228027
1898,380.202821805,147423,365449,5665276,371596,5810234,2245670,379,2031,297,835740953,511802288,382185,0.612393452974656
1899,380.403036286,145092,377854,5607073,340997,5759182,2218540,335,1786,153,837851388,514737531,370082,0.614354214091246
1900,380.603239331,152315,385545,5616442,353750,5665720,2198976,462,2148,888,841037112,514678536,397920,0.611956985793511
1901,380.803442684,151713,365116,5757441,369793,5741943,2170922,356,2077,170,838653285,515103401,387631,0.614203044587132
1902,381.003666939,148179,391081,5730302,381479,5793645,2230658,500,1998,327,840581504,515503622,387341,0.613270241549355
1903,381.203871391,166893,405494,5616599,296072,5464197,2185259,456,2126,250,840361347,513887954,396925,0.611508318218734
1904,381.404072515,155524,399224,5603028,329736,5663824,2171296,391,2136,200,830251604,511023175,381539,0.615503990041072
1905,381.604276313,158972,408966,5529276,363658,5527237,2176598,391,2117,907,850095382,515686969,403718,0.60662248015835
1906,381.804491535,151827,385957,5478708,353891,5536905,2166084,350,1873,200,844530020,513740306,390183,0.608315031832735
1907,382.004691117,158567,398185,5465553,352745,5497415,2182478,384,1825,319,855222110,515847528,400663,0.603173750968623
1908,382.204904733,150676,340904,5586167,355186,5652750,2211545,319,2115,399,849106296,515244686,368583,0.606808226987873
1909,382.405136799,150977,365894,5711777,343724,5689243,2122631,390,2014,154,852061163,514527710,360678,0.60386241310238
1910,382.605342079,148789,369077,5655083,355378,5548542,2074768,314,1754,90,843689399,513957380,375647,0.609178425862857
1911,382.805549631,173654,464130,5521094,304082,5407139,2283632,572,1892,788,844659825,512512834,441067,0.606768333038688
1912,383.005774876,166923,407167,5656813,339438,5612834,2207014,550,1898,403,844552144,514988078,429531,0.609776532637634
1913,383.20598112,164817,400059,5509828,352256,5680334,2321455,456,2052,362,849986160,515311868,409476,0.606259127795681
1914,383.406181497,143473,392927,5817713,390222,5810567,2263899,438,1777,177,844371359,515374135,374616,0.610364301804794
1915,383.606398876,141623,383650,5630641,340268,5713645,2108469,432,1846,90,838069582,509397775,368422,0.607822770257756
1916,383.806601568,161665,386125,5530382,333471,5632471,2154843,428,2077,137,851600418,514496865,404760,0.604152903316212
1917,384.00680455,147672,380373,5570294,359591,5559909,2148250,406,1901,150,850645285,515021212,391755,0.605447677288895
1918,384.207024598,147504,356977,5790402,362977,5666621,2139075,353,2142,231,849709656,515359727,363926,0.606512734509869
1919,384.407225946,146096,388680,5629419,340744,5504280,2230830,466,1936,282,844773208,512547776,393442,0.606728256940649
1920,384.607428755,182084,489714,5391895,376395,5384045,2234699,466,2465,485,804417175,503911358,486356,0.626430381723264
1921,384.807656281,191925,479913,5469600,340926,5460752,2203517,418,2079,206,818410409,514231968,467150,0.628330190262768
1922,385.007857782,152708,385937,5700465,414979,5800074,2267841,442,1773,287,838545408,512507337,408191,0.611186146999925
1923,385.208058839,143392,356945,5728844,376222,5674681,2123689,381,1961,322,847711696,514050702,360600,0.60639802945458
1924,385.40827557,138201,354086,5826083,348872,5821152,2081238,412,2267,268,843840205,515101923,356588,0.610425907592303
1925,385.608480568,140339,388750,5747324,366996,5838749,2164691,478,2033,386,825211598,512080375,372274,0.620544326135368
1926,385.80868243,137442,341267,5729873,376909,5822670,2091072,387,2204,250,849790981,514935169,338863,0.605955088384258
1927,386.008896077,142178,357442,5552309,379837,5672543,2155647,413,2198,43,852356863,514208526,359792,0.603278448641998
1928,386.209097513,153302,375821,5549682,355051,5476455,1989588,420,1632,281,849936617,514163111,379399,0.604942887170609
1929,386.409299328,150463,365735,5663470,331763,5606837,2111670,350,2136,65,848350791,513974345,379332,0.605851200296694
1930,386.609514327,133926,376806,5350090,368060,5534848,2156033,516,2499,750,846959683,512652969,369506,0.605286153862887
1931,386.80971297,153577,398458,5367261,327593,5569033,2245756,450,2531,352,843909326,514854790,406011,0.610083067146956
1932,387.009916162,161022,401944,5617206,379283,5612062,2134226,608,2722,639,841282108,513037603,430781,0.609828258703441
1933,387.210133435,168098,452549,5402918,388741,5214805,2122476,468,2203,306,796681122,504870580,436852,0.633717262852376
1934,387.410347874,178161,447535,5256186,429802,5253601,2099510,419,1973,175,797561826,500745018,462316,0.627844765980562
1935,387.610556419,156056,400419,5367420,342512,5395487,2033585,438,2405,506,852376253,515978322,409111,0.605341033591653
1936,387.810777465,155466,402206,5426251,344191,5533673,2093376,447,2183,111,846069826,515366945,405386,0.609130510464511
1937,388.010980113,155177,406813,5511638,347204,5498395,2172855,394,1839,332,839205366,514861397,405636,0.613510611179767
1938,388.211190348,161093,430020,5645734,335966,5577480,2203871,447,1918,103,835543483,515003225,413846,0.61636914831876
1939,388.411405423,145398,390956,5467677,336379,5483255,2080870,443,2212,1029,851408387,514626535,364688,0.60444146764084
1940,388.611612729,159363,423527,5499454,356397,5387120,2121039,415,2186,319,825730401,515054631,421790,0.623756410538165
1941,388.811819812,153352,411545,5566493,353851,5523224,2224989,340,1792,391,840940774,514565817,394749,0.611893052292408
1942,389.01204562,153037,394689,5444509,358964,5493758,2223263,347,2014,319,837050971,514765443,391260,0.614975026413296
1943,389.212248237,145700,381334,5421304,328589,5232963,2188519,469,2093,244,840471599,515611797,381055,0.613479143868132
1944,389.412452516,126263,387266,4992530,305959,4905404,2014141,380,2063,713,775994189,471833248,368851,0.608037089308668
1945,389.612689524,149023,487605,4871273,370479,4766295,1897734,514,2459,688,708676240,456678729,487794,0.644410949914167
1946,389.812898936,165275,494530,4801114,376232,4822185,1857909,453,2271,397,716136664,457155638,489537,0.638363682493988
1947,390.013109023,170690,505152,5094132,377071,5004340,2008818,459,2014,409,789794739,500849251,515077,0.634151161394353
1948,390.21332587,162017,439722,5312672,319803,5322648,2069541,531,1947,377,836906512,515745441,437188,0.616252154338596
1949,390.413525272,165403,437960,5323214,355752,5351664,2145726,427,1993,55,839340900,514924081,449789,0.613486225918456
1950,390.613724023,154640,453839,5362062,320636,5342910,2104285,521,2060,92,815319701,505449983,438041,0.619940843303626
1951,390.813942935,156767,429173,5461027,349031,5547972,2144274,399,2249,265,833302668,514650673,430835,0.617603534421901
1952,391.014145471,169443,439220,5671298,344800,5608183,2159632,494,2120,109,822425871,514696976,430247,0.625827803026396
1953,391.214346489,152778,381801,5228646,329288,5301208,2066069,419,1589,200,857206775,515214974,357071,0.601039316330648
1954,391.414564756,152416,381174,5353305,563598,5326226,2247498,578,2107,91,836346209,515378129,402389,0.616225820663701
1955,391.614769409,152317,415370,5351008,369415,5470220,2149494,504,2229,238,822336595,511037711,393912,0.621445906830888
1956,391.814971393,161211,417897,5434508,339304,5389004,2130506,443,2054,326,831056047,513713623,422056,0.618145580980292
1957,392.015187932,117607,361337,4787459,980930,4976850,3053924,440,1589,384,725687407,509878852,301920,0.702614992463277
1958,392.215389773,130931,391259,5075046,287168,5086043,1886397,425,2174,300,739621331,457092307,383300,0.618008550918876
1959,392.415583056,128883,420063,4902068,514801,4789566,2118406,372,2364,2881,727598040,456336753,428185,0.627182493509741
1960,392.62340624,126668,417082,4737400,628253,4760793,2219459,397,2237,1092,707586282,493274059,421812,0.697122134145614
1961,392.823577272,137828,427277,4891365,315889,4885261,1877429,438,2345,738,737242470,459536045,437431,0.623317380237197
1962,393.023782167,136076,408922,5469288,324098,5519877,1967396,398,2086,572,787026419,492377619,423889,0.625617650326933
1963,393.224005014,147262,441411,5406087,338906,5358324,2102068,419,1999,337,824759150,509587769,439314,0.617862522652825
1964,393.4242061,161023,419696,5215442,374177,5368805,2094747,350,2196,284,823551933,514808427,403600,0.625107423553336
1965,393.624409773,169367,441108,5561661,354549,5762242,2145897,494,2509,1157,819952835,515828151,464964,0.62909490519659
1966,393.824621675,165131,490962,5389453,292834,5096518,2117175,487,2284,239,823383855,515367368,450578,0.625913861281625
1967,394.024822792,155522,457425,5149880,334794,5146881,2125138,446,2016,297,833176055,515321659,438868,0.618502723292978
1968,394.225050338,149196,440847,5748820,319092,5548388,2223295,450,2105,312,793575002,510993056,431886,0.643912742604259
1969,394.425316722,139311,381948,3977646,292002,4078785,14544217,381799,1779,17244,751207291,510072169,337996,0.679003219365718
1970,394.625517829,175755,448099,5136100,380686,5170744,2389239,319,1936,301,861889813,515091127,474241,0.597629904926142
1971,394.82572045,183759,449700,5000162,424870,4982152,2348168,294,1971,160,860249923,511709844,437243,0.594838581578112
1972,395.025923662,183407,469000,4966118,402733,4935575,2427953,360,2057,121,862387650,514404254,459950,0.596488428376728
1973,395.22614139,178974,488450,5130234,371582,5052445,2444940,338,2314,303,843828017,512934496,474428,0.607866159532838
1974,395.426343323,176941,432340,5152196,378872,5142932,2456366,289,2136,212,849452271,512752280,458904,0.603626945862859
1975,395.626547193,172996,461509,5022669,378964,4929569,2422392,387,2145,306,847247425,509066869,466628,0.600847938841478
1976,395.826766594,173279,467954,5218660,393845,5112601,2411600,375,2530,356,852649299,515822763,451949,0.604964741781838
1977,396.026969838,171741,439456,5231526,411000,5215850,2420492,403,1788,183,864133185,516070316,443675,0.597211546736282
1978,396.227172909,172635,438876,5038130,377779,5024438,2331672,486,2173,357,863927398,516356435,431685,0.597684986256218
1979,396.427396858,175097,436511,5097012,385191,5093323,2405838,324,1981,203,861246697,515832362,472162,0.598936824717947
1980,396.627586254,176577,450176,4984642,373905,5080399,2387557,224,1801,275,851160223,507000048,447208,0.595657591015035
1981,396.82779543,178055,439763,4869152,342806,5024830,2421599,278,1786,143,873490901,514667800,457306,0.589207969322625
1982,397.02801137,170365,428149,5126678,336582,5147836,2399105,387,1601,142,874393689,515892840,440294,0.590000644435118
1983,397.228213863,173527,445713,5076024,340085,5039197,2436864,375,2083,352,866349439,514211278,448650,0.59353795922525
1984,397.428413886,181543,459521,5241579,327070,5249532,2418614,497,1907,240,850399788,514276127,437844,0.60474630198285
1985,397.628635546,169030,417480,4949802,318755,5045371,2395753,369,1854,212,868738417,510122819,433597,0.587199563202924
1986,397.828842048,178166,443721,4993555,328865,5025545,2449174,359,1654,197,863549659,513812009,466003,0.594999955873991
1987,398.029050662,180043,455803,4957071,307820,4943696,2410091,297,1629,312,870712264,513925336,467735,0.590235554555138
1988,398.229272243,187660,469858,5125818,356133,5073869,2439813,362,2004,165,859101225,514526865,471589,0.59891296860856
1989,398.429477129,184157,452227,4734159,470102,4575251,2531355,354,2038,354,812844220,514095213,467103,0.632464622803124
1990,398.629684282,173145,454734,5024143,334069,4975755,2459765,435,1966,505,864746308,514763900,449328,0.595277360814127
1991,398.829903097,160649,462203,4680564,374661,4720222,2396870,342,2303,741,807468236,493339990,471767,0.610971389343915
1992,399.030112467,156265,481342,4401704,282525,4367867,2137432,218,1757,265,762804983,457167735,488367,0.599324526174471
1993,399.230319624,171705,489731,4960783,328789,4880050,2382575,356,1889,275,853925857,515016674,481553,0.603116382737664
1994,399.430536437,184171,463685,5097743,351605,5017721,2496887,366,1929,248,859667061,514931967,465786,0.598989993173648
1995,399.630738426,170834,510667,5129656,544450,5138323,2746404,383,2290,1003,846029618,515416973,475083,0.609218592392117
1996,399.830942978,167297,476282,4997331,328943,5077555,2241864,304,1777,569,819451527,499788030,472425,0.609905544785201
1997,400.03117232,149295,475353,4607912,266324,4426799,2142967,314,2240,725,747006755,456717155,486226,0.611396285164784
1998,400.231380685,164005,491370,4626406,336340,4629062,2228810,372,1664,272,774721012,473232589,491346,0.610842589357832
1999,400.431577828,164625,454045,4932093,298684,4886910,2375384,381,1661,96,865306171,513454333,478685,0.593378794937544
2000,400.631796239,171689,453230,5036807,722237,4988263,2806777,387,1813,123,841227983,515839693,459029,0.613198447298917
2001,400.832002013,174772,446868,5117547,304069,5054725,2396325,411,1982,141,867749833,514907369,452439,0.593382273805635
2002,401.032235809,165529,463857,4785391,292370,4820793,2402484,432,1843,282,839864184,498186417,461314,0.593174975776798
2003,401.232463276,177149,492690,4808711,319004,4739249,2285900,346,2137,100,821894436,503943731,487992,0.613148975010216
2004,401.432676298,183844,491676,4973515,319260,4945334,2363453,384,1710,481,855206414,515239724,503784,0.602474111004504
2005,401.632884365,171376,442670,4748807,705679,4536227,2514046,315,2067,1659,760433725,484565182,456210,0.637222109001018
2006,401.833112517,156201,462162,4389313,370234,4424320,2114044,306,1985,288,757858633,457068097,456835,0.603104691426006
2007,402.033317627,169927,455808,4993351,375336,5087688,2385635,354,1838,283,853491314,515913324,471984,0.604474018115198
2008,402.233515452,174169,471232,5107632,356984,5076408,2436016,385,2156,175,849908225,514819484,475739,0.605735382782065
2009,402.433727558,168770,429081,4982795,349295,5026107,2395271,299,1601,150,864566484,514767984,439368,0.595405898246687
2010,402.633928599,155666,470170,4451439,403195,4497190,2250892,469,1867,322,759740112,484851541,480762,0.638180784905036
2011,402.834139469,161269,486714,4326364,543072,4430231,2404455,362,2661,862,746612357,456328218,475656,0.611198319612061
2012,403.034366718,145222,484441,4740677,361788,4792176,2209947,334,1535,299,769160136,471001605,469865,0.612358315200048
2013,403.234573301,166616,439025,5133004,389635,5142065,2366126,368,1508,131,860494828,515625768,441564,0.599220066433682
2014,403.434775329,166360,425262,5150165,368852,5139195,2276147,440,2148,140,860714670,514882594,404496,0.598203576569689
2015,403.634993856,172820,484315,4880103,388045,5025622,2360988,734,1636,215,814626685,512907740,494264,0.629623052429224
2016,403.835198469,173129,486658,4929227,425994,4926423,2328378,384,2070,256,793742976,485816292,492818,0.612057437595517
2017,404.03540689,179342,463578,5224193,400824,5207538,2310077,503,1801,221,840541176,515437629,481261,0.613221152892098
2018,404.235636319,167427,456517,5006030,362854,5154045,2424628,369,1712,110,860124071,515897849,435904,0.599794688224694
2019,404.435838158,175150,454499,5043743,313317,4914812,2343680,358,1702,197,863817887,514462563,448272,0.595568314505161
2020,404.636032343,169161,468738,4993595,338036,5059231,2429994,646,1633,588,850538950,513662901,467731,0.603926370450172
2021,404.83625609,167452,441447,5021717,340011,5058504,2459286,298,1607,209,870286095,514477415,460433,0.591158951011391
2022,405.036459535,171340,440950,4967952,339574,5024418,2372332,419,1507,134,871997599,515137750,426946,0.590755927069932
2023,405.236669471,167349,432452,5015325,306770,5031085,2353282,272,1801,225,860984953,514070483,426058,0.597072551859103
2024,405.436890038,167235,421859,5034384,331483,5065680,2350694,335,1954,454,862166885,515981820,437376,0.598470932921531
2025,405.637094397,138319,455957,4329588,323549,4395106,2150245,338,1821,1001,732711472,462827725,448420,0.631664362694733
2026,405.837304027,162608,493561,4507061,345065,4639680,2267072,350,2252,269,790454481,481628406,484030,0.609305681195828
2027,406.037524006,177540,500037,4978319,340372,4894706,2420586,347,1898,168,851273337,514697461,498254,0.604620676613533
2028,406.237725683,168119,473512,4846348,384022,4952697,2379183,309,2142,319,858895194,514064254,491736,0.598518023608827
2029,406.437923144,185488,469482,5138401,381454,5070362,2453360,328,1971,103,857906609,515253140,492818,0.600593508191519
2030,406.638139724,154808,495902,4352195,329823,4332098,1995667,374,2459,1250,755132183,456668576,474401,0.604753162798254
2031,406.838336441,152747,478805,4395634,377635,4489466,2032142,357,2198,452,743202681,460477883,482637,0.619585874448696
2032,407.038540383,172820,462257,5035271,335296,4960180,2279681,414,2020,340,821371266,503904301,454203,0.613491513349336
2033,407.23876054,173205,453784,5155883,406935,5119248,2373892,412,1995,56,846080344,514677592,447221,0.60830817740874
2034,407.438962806,177698,449934,4726214,334334,4826100,2360651,334,1636,115,858191355,513666020,448950,0.598544854836017
2035,407.639161579,174645,497606,4767942,316648,4789701,2351219,328,1734,152,851861002,509879456,498897,0.598547714712734
2036,407.839376465,166145,502677,4549965,336366,4578077,2259368,382,2065,296,794111082,481013215,494736,0.605725352413606
2037,408.039586256,176778,474828,5001021,327191,5021122,2381765,415,2150,190,838653907,513934978,463455,0.612809376681292
2038,408.239798649,175879,427178,5090264,304138,5105932,2398523,311,1921,109,857491126,514563098,434822,0.600079793712058
2039,408.440009002,168812,465754,5073901,320191,4993772,2406236,362,2011,193,849466490,513978347,447002,0.605060179595784
2040,408.640204836,178322,466991,4453067,352453,4693585,2265612,331,1976,43,856935602,506731344,452215,0.591329550105447
2041,408.840408182,169133,438988,5048272,324802,5058090,2407024,362,2047,27,860752436,514565293,446952,0.597808697923917
2042,409.040619739,164170,461673,4872653,333334,4843760,2163841,355,2143,539,827287778,496340136,449928,0.599960677770342
2043,409.240825269,149578,453014,4421398,310062,4451786,2146519,354,1691,128,760879515,456801733,466929,0.600360141119057
2044,409.441027283,166336,474409,5002970,320716,4884207,2365890,355,1864,218,836522651,503890247,490775,0.602362944264136
2045,409.64121809,168963,497429,4728364,337971,4870965,2290127,409,1870,87,845952728,510016812,494173,0.602890439523472
2046,409.841434328,180869,489181,4765876,364061,4847840,2351305,387,1995,295,849793891,515228757,502612,0.60629849479584
2047,410.041638871,174060,474552,4703538,335565,4686515,2216541,375,1851,268,823050692,499939996,471693,0.607423091748035
2048,410.241848716,134404,415560,3623484,1080588,3589628,3127532,311,1746,800,637431374,483720743,389801,0.75885932624333
2049,410.442071703,149163,455333,4353807,282455,4210853,2051520,343,2243,778,769522854,461330345,443292,0.599501811547237
2050,410.642272164,174882,514184,4795749,322271,4861193,2352111,458,2039,231,845359177,514580674,513115,0.608712471574671
2051,410.842475573,181605,472704,4893510,363824,4897299,2485074,491,2099,134,850606371,514515620,481453,0.604880985543429
2052,411.042690727,185857,450935,4987246,329757,4885405,2346390,453,1855,84,861398628,513917487,470876,0.596608202398948
2053,411.242896379,176675,452434,5193816,352993,4997963,2406886,359,2062,202,861617821,514871505,448236,0.597563667383802
2054,411.443100283,169123,496789,4568522,432650,4395375,2322510,303,2315,233,740063056,495328759,497297,0.669306155717629
2055,411.643317875,168395,457715,4834651,321937,4822251,2315598,307,1970,325,866237079,516113782,454875,0.595811232873812
2056,411.843521783,170995,420643,4900693,357885,4945868,2329037,387,1873,303,862904059,514922053,404738,0.596731522617626
2057,412.0437522,166585,420053,5195092,347787,5195360,2424981,391,2086,165,851576951,514684455,425148,0.604389837460502
2058,412.243969658,171716,458021,5115060,332881,4970806,2378767,406,2020,115,864629909,515323350,460915,0.596004538630874
2059,412.444172829,176046,438110,5304422,361663,5356639,2386190,481,1814,274,855620068,514469618,445729,0.601282785714185
2060,412.64437029,167467,475450,5271350,368441,5269765,2362413,367,1888,498,850784369,515063307,476031,0.605398178160464
2061,412.844586375,186021,477260,5122633,392388,5257496,2388895,452,1993,428,840835532,513119151,522235,0.610249128958075
2062,413.044795114,172583,461637,5112078,355100,5148105,2458751,356,1939,172,847178745,512960065,460950,0.605492132595938
2063,413.245007661,171415,466876,5141762,354364,5037360,2443435,381,1898,87,851036415,514427759,480767,0.604472088306586
2064,413.44523131,179826,470981,5209588,358945,5191089,2376459,469,1566,224,845813036,515588083,475007,0.60957689353939
2065,413.645433423,196082,500833,4775193,291315,4788078,2437255,425,2046,626,842989256,509256205,522089,0.604107586633346
2066,413.845634446,194910,510522,4789344,296408,4727795,2453293,316,1908,179,854215617,514127596,491409,0.601870986397571
2067,414.04585286,190714,516792,4977857,309295,4805275,2412460,452,1701,178,854279202,515131439,499415,0.603001264450776
2068,414.246054149,190298,499425,4777131,304226,4875765,2348633,412,1795,168,845105527,512927296,512344,0.606938754525504
2069,414.446256948,177075,470924,5335052,342888,5190287,2409259,472,1817,150,850169796,514637768,471913,0.605335275872351
2070,414.646475624,155860,451044,5307895,336886,5145025,2256828,359,2067,488,846946658,505657176,442999,0.597035446357473
2071,414.846679718,172260,462656,5221072,355004,5194340,2405134,450,2021,205,847860369,514351879,458053,0.606646917117552
2072,415.046881927,169965,421283,5100077,355710,5151861,2350030,360,1936,608,858501559,514381515,404804,0.599162004550303
2073,415.247102357,163567,441679,5500181,362470,5608578,2424788,437,1726,197,848045685,513865876,426058,0.605941266006206
2074,415.447305492,163559,393814,5401926,385216,5241358,2335423,340,1964,175,856882343,514013737,398844,0.599865012039348
2075,415.647511013,166844,428037,5121340,372180,5218904,2392447,325,2073,178,861050193,512816997,431676,0.595571548754069
2076,415.847758948,175096,451125,5444414,341066,5457192,2518528,438,2269,165,842599214,515307496,450742,0.611568925579368
2077,416.047962617,181396,456083,5401369,377067,5325167,2322201,524,1927,288,846323566,515884368,465517,0.6095592616406
2078,416.248163548,181295,464038,5238593,388036,5169319,2533396,393,1847,155,853322953,515117906,459471,0.603661139301382
2079,416.448382624,185318,468011,5140215,370867,5118405,2552555,395,1773,100,855765978,514840480,460349,0.601613634142394
2080,416.648585123,170055,489637,5261750,389237,5273951,2489118,375,1974,325,837193111,513500332,482028,0.613359480928648
2081,416.848795761,167749,425531,5410020,365352,5360358,2403538,412,1613,155,855486128,515094380,429707,0.602107226687842
2082,417.049014734,170829,453227,5355510,367464,5317406,2447561,416,1924,523,857274960,516321194,443654,0.602281902646497
2083,417.249223706,181661,452284,5303150,388742,5240672,2437832,494,2112,378,849799577,514930388,451055,0.605943332918369
2084,417.44942686,175478,437144,5338936,366337,5348728,2393921,404,2153,153,839638745,514561073,416450,0.612836265672804
2085,417.649646434,177189,451913,5246260,380906,5371658,2409029,457,1993,503,844190090,515256055,431037,0.610355488773861
2086,417.849853842,183071,473416,5238174,335841,5256045,2509650,488,1851,159,840398595,514918201,479968,0.612707117864708
2087,418.050063216,180025,436831,5163535,336726,5204740,2417493,475,1495,302,859624384,515496478,454207,0.599676425651509
2088,418.250280889,174313,474968,5055112,359793,5229898,2384281,400,2061,291,833508430,510023130,474163,0.611899186190594
2089,418.450489027,179159,464166,5294074,365185,5269226,2475514,403,1843,288,850627567,515373143,467062,0.60587401936387
2090,418.65069562,182334,439486,5232379,332213,5200113,2279676,463,1699,240,859160124,515562087,462237,0.60007683387317
2091,418.850917078,168073,446970,5250077,380404,5266541,2375511,429,1892,228,854224610,515245723,431405,0.603173588033246
2092,419.051122669,189979,475014,5325430,350926,5206167,2399981,594,1692,259,846505761,515173673,492402,0.608588501974767
2093,419.251329573,176391,454311,5315231,405801,5324535,2504905,487,1992,200,846444650,515447070,458299,0.608955434947814
2094,419.451547501,172246,401035,5297282,376836,5290910,2442050,425,1818,271,858409770,514847088,412108,0.599768439261822
2095,419.651779184,176304,444764,5090126,394963,5090524,2376066,440,1619,287,849925610,510897751,433243,0.601108785273572
2096,419.851970441,170560,438656,5064061,321823,5000796,2308010,399,1891,147,865973737,514317959,431492,0.593918657142832
2097,420.052200675,179120,471130,5221551,345270,5147580,2497046,468,1714,244,852748892,515262697,465132,0.604237310460205
2098,420.25240388,170041,465693,5190974,386863,5206761,2476794,519,1939,372,848061306,514292356,452041,0.606432992946857
2099,420.452617277,170646,454711,5392144,498550,5301454,2378660,472,2112,1256,831582987,513669875,474091,0.617701279403399
2100,420.652836818,164614,498009,5272175,379480,5325264,2388504,394,2157,321,816962019,503430929,488398,0.61622317475202
2101,420.853039909,174351,481739,5277568,341944,5298828,2434497,352,1909,189,839548464,513925055,478588,0.612144595621582
2102,421.053247498,179273,425315,5120335,379710,5200091,2423979,384,1892,197,856919019,513644727,448783,0.599408713788858
2103,421.25369763,184947,447181,5256964,372562,5150162,2447872,357,1972,134,847168219,513639114,463784,0.606301207340263
2104,421.453866955,160571,474665,4694118,310220,4656017,2190718,381,1820,306,741174621,456641525,505391,0.616105182317083
2105,421.654028386,160990,472335,4779305,336693,4671345,2138313,437,2020,362,741866138,456789238,477597,0.615730001144762
2106,421.854210474,136642,408307,3954819,893851,4133586,2778053,499,1622,2729,640113061,465846741,403057,0.72775696885835
2107,422.054440956,153558,445841,5135862,401396,5267067,2320112,487,1813,266,793856452,487136196,461728,0.613632596639776
2108,422.254629903,165898,477835,5266953,373292,5240370,2405821,491,1998,222,841063532,512631648,481601,0.609504072517556
2109,422.454828424,169651,461445,5395329,398502,5406655,2496596,506,1836,93,841711147,514759619,464159,0.611563267083595
2110,422.655030257,157677,465501,4964702,355933,4975243,2302630,384,2123,416,856451579,515344404,449543,0.601720420203697
2111,422.855220446,176256,443572,5105460,377336,5144731,2459683,409,2077,135,862064228,513124492,467968,0.59522768180563
2112,423.055422626,174990,525538,4882163,373177,4817113,2271713,460,2154,1136,831513638,508161780,513530,0.611128617471936
2113,423.255600208,153564,409638,5444469,402159,5376973,2327071,477,2090,840,843098401,511399261,449670,0.606571261899475
2114,423.455787866,163467,431241,5262914,404998,5248372,2332413,395,1626,272,847718298,512978225,442090,0.605128173132816
2115,423.655957933,147861,449029,4024110,649022,4250764,2241790,675,2545,6865,709917592,487852779,461846,0.68719635137595
2116,423.856195105,141722,436173,3951052,1382835,3980204,2785092,728,2599,6119,596770373,479643990,423496,0.803732912525133
2117,424.05638348,162007,496235,5054258,473347,5023028,2346982,422,2221,1199,831770391,510659501,481652,0.613942869962054
2118,424.256575767,173922,450013,4888834,331953,5004163,2370255,370,2193,241,852376664,513847207,453628,0.602840538346789
2119,424.456778123,173101,408135,5207105,397212,5226386,2422251,424,1719,300,856818734,513948023,433019,0.599832849826554
2120,424.656962973,183401,487422,5196300,404630,5096303,2508753,494,1892,209,834899130,512034462,493094,0.613289011332423
2121,424.857153436,172015,433192,5342160,359447,5312492,2381654,362,2042,375,846869528,515358877,433515,0.60854577943912
2122,425.057354371,165596,406477,5115322,383321,5208356,2346405,369,1908,83,868242708,515967176,424834,0.594266063216969
2123,425.257541664,177184,447909,5031592,360861,5131784,2283834,516,2204,77,856986200,513183587,467064,0.598823629832079
2124,425.45772875,181353,467823,4790736,351404,4756452,2375089,363,1563,225,873361969,514209520,495347,0.588770221571212
2125,425.657960979,179964,479777,4995490,310001,4882007,2372402,374,1983,237,841235218,509698799,471467,0.605893319839589
2126,425.8581495,173894,464746,4930567,314149,4927323,2424006,286,1954,218,864267144,514354524,453846,0.595133724069927
2127,426.058314172,187903,459318,4939835,318145,5031472,2334856,315,1989,228,858362053,513931181,459436,0.598734740432427
2128,426.258515686,176450,443147,4992023,330635,5118305,2382766,394,2189,342,837727731,502798698,459036,0.600193451158417
2129,426.458704368,174264,444074,5172935,341820,5197613,2363404,372,1814,438,855044734,514722607,449926,0.601983248984023
2130,426.658892369,165136,446615,4972425,422348,5061197,2298680,380,2079,367,839469636,505936497,430135,0.602685880826784
2131,426.859095448,174384,464783,5241716,382726,5167457,2433501,335,2037,250,842141144,513357121,477192,0.609585607659136
