index,time,instructions:u,L1-icache-load-misses,cache-misses:u,iTLB-load-misses,branch-misses:u,L1-dcache-load-misses,cpu-cycles:u,branch-load-misses,LLC-store-misses,dTLB-load-misses,LLC-load-misses,dTLB-store-misses,cpi
1147,229.842999754,596672956,124722,896258,8400,4879353,8225751,512009800,4919386,168,1220931,906867,3693,0.85810793811141
1148,230.04320066,550110290,134261,898821,8839,4791323,8194979,509523361,4922920,205,1234926,920296,3954,0.926220378462653
1149,230.243327483,561117276,145316,1054862,9974,4746136,7260318,496766084,4722825,282,1055017,1057783,3927,0.885315967352251
1150,230.443516851,564192257,193092,961835,11077,4873301,7313666,506493042,4780822,358,1071736,998968,4727,0.897731288786546
1151,230.643720887,653443743,250038,785987,9127,5314667,6231226,511158745,5327593,178,972013,791345,5038,0.7822536377091
1152,230.843908983,802932715,246917,412175,8324,5286164,4412043,508527029,5375214,143,666920,348144,4085,0.633337039953591
1153,231.044092424,642852335,142535,1069755,8517,4576081,7492938,505353007,4555578,7550,917958,921772,5104,0.786110556789064
1154,231.244306579,588546255,132542,968577,9703,4729418,8158277,503795894,4655226,259,1134263,986863,3929,0.856000509254791
1155,231.444479353,581003429,140314,921264,9039,4865375,7974617,511486165,4934262,415,1222755,976060,3093,0.880349649364978
1156,231.644675365,537894269,144111,1045570,9941,4870631,7962125,502911103,4757673,205,1121177,982774,3770,0.934962746368283
1157,231.844885679,618642579,167584,810217,9591,5011914,7679220,510902183,4955193,181,1059998,955445,4338,0.825843872282189
1158,232.0450795,586775990,216492,938232,9403,5058778,6769497,502658784,5098064,165,1064300,864682,4883,0.856645112558201
1159,232.245272458,790313604,255889,451653,7635,5335021,4949679,511081797,5376223,156,699331,440849,4817,0.646682271965547
1160,232.445479793,744783140,146876,1053939,4958,4117152,6482986,500924497,3883411,1953,424997,1567570,2311,0.672577653946355
1161,232.645677931,683357842,232701,153047,8296,4570190,5849271,510907123,4492692,138,599110,144324,2949,0.747642145299329
1162,232.845867369,632819621,260706,184578,8121,4656901,6033102,500988043,4694293,205,643644,144345,2575,0.791675900011324
1163,233.046077637,602044964,243559,90025,7393,4165528,6351330,510767505,4264664,225,629025,170379,2778,0.848387638036949
1164,233.246273993,727254839,222338,128143,7420,4741842,5688267,510264729,4596608,75,621724,100025,4015,0.701631259960582
1165,233.446465713,714824913,190500,136238,5949,4286956,5583899,509821405,4437024,62,612570,140086,3587,0.713211579126929
1166,233.646675744,674070840,150227,876815,3822,3462377,6864482,498333178,2696321,5738,301852,1474692,2343,0.739289030808691
1167,233.846871017,623388336,246032,153257,7771,4411212,6177728,510062335,4428046,97,626701,174283,2506,0.818209622388572
1168,234.047068712,648403172,270642,114147,8272,4769862,6290321,510909362,4666587,132,668852,99717,3194,0.787950127424731
1169,234.247295403,597664925,230048,90186,7311,4232829,6263373,510348538,4247190,106,633274,87926,2988,0.85390411358003
1170,234.447490708,761004019,207217,270278,7782,4503584,5050302,505069808,4503472,178,541114,155954,3412,0.663688752476878
1171,234.647722713,693910290,198146,101223,8626,4341622,5493153,511299988,4454469,90,635252,154230,3287,0.73683874611515
1172,234.84793707,757296392,143591,799331,3236,3313510,6681660,485965809,2590606,14052,275539,1294902,1285,0.641711507058124
1173,235.048142173,686857397,192679,227729,6144,4538682,5308253,508784609,4563467,130,590998,235715,1870,0.740742709072113
1174,235.248348152,635359719,242989,109369,7037,4956296,5704250,511177753,4933650,135,632318,102631,1946,0.804548569438032
1175,235.448558371,648292137,217700,146574,7179,4952205,5634085,508425769,4864304,334,642976,145470,2494,0.784254103948819
1176,235.648751618,623905278,136010,1448446,4781,2886833,6293026,483881712,2694539,9429,366839,1353924,1676,0.775569191450245
1177,235.848954297,827708272,205596,149636,5074,4533393,4968072,511022841,4537688,334,541466,229469,1651,0.617394870012849
1178,236.049174601,621650977,201632,124426,5361,4724339,5566478,510898443,4791115,122,656942,174016,1779,0.821841293430478
1179,236.249367701,639320231,248746,123799,7093,4926631,5837206,510896970,5039639,177,638076,111793,2515,0.799125297819646
1180,236.449569828,663347302,224793,595994,6047,4790328,5344365,507063158,4622644,5924,579440,231418,3385,0.764400724132289
1181,236.649799051,755252073,149716,844816,6412,3571840,5679700,498413687,3765361,857,518686,923172,2393,0.659930246891226
1182,236.850002056,803122962,191831,146406,5689,4952801,5342845,496249061,5005753,50,560704,87740,3096,0.617899231475342
1183,237.05020294,642073544,196972,126029,8064,4916539,6156793,511276677,4959519,165,778718,173687,3043,0.796289898217641
1184,237.2504179,776688350,191568,185749,7331,5218620,4881160,511122580,5242208,125,648671,179958,3121,0.658079369930037
1185,237.450613193,599157984,218721,157957,8978,4674454,6027937,511195524,4703671,110,731357,154525,2126,0.853189872539527
1186,237.650818402,669144991,182868,1070413,6428,3827779,5760940,494202512,3970742,2974,476196,922487,1888,0.738558187906991
1187,237.851027687,907258854,192965,86106,5314,4695914,4903190,510385661,4693326,62,445005,91518,3399,0.56255792792737
1188,238.051217651,649246877,194318,127215,7506,5086274,6609074,510953615,5033442,300,788557,198038,3403,0.786994336208413
1189,238.251410567,674063285,295272,117400,7691,4790943,5417339,510170044,4652489,142,637947,118761,2990,0.756857783761357
1190,238.451607942,641747941,194423,212656,7395,5044258,5817932,505719443,5068264,97,739397,190093,2677,0.788034383424691
1191,238.651813854,601608563,191292,884118,6776,3785974,5985694,495146732,3870780,13712,505760,991286,1408,0.823038039104507
1192,238.852015459,746614114,203349,113230,6594,4890591,5071632,511314024,4851199,121,678451,131102,2456,0.684843769240612
1193,239.052224173,747132466,216409,140086,5721,4838140,5027820,508258295,4786332,90,647153,107238,2085,0.680278689696239
1194,239.252419471,652986180,209560,243378,6170,5024105,5516373,505482152,5175897,56,764076,186371,2333,0.774108499509132
1195,239.452643368,663800787,290748,199914,7067,4893452,5238048,509727656,4844301,501,711144,214883,2005,0.767892515318756
1196,239.652834522,729096632,216746,164339,6890,5131772,4783633,511317981,5130962,174,691230,182400,1782,0.701303446701424
1197,239.853022374,712662501,162339,949872,4908,4179692,5613446,493826900,4336990,2321,523665,791749,2663,0.692932347790248
1198,240.053208086,661805227,238250,189286,7714,4601915,5241785,509243687,4735395,735,704722,335324,2318,0.769476677161391
1199,240.253389995,777198980,206452,143369,5805,5174913,4648274,508339215,5171915,175,660653,148742,2312,0.654065725871128
1200,240.453584564,648442551,173715,162361,7028,5107004,5835763,506529778,5102919,75,802446,117305,2809,0.781148271683978
1201,240.653783938,745954182,186721,145877,5898,5391863,4922838,511447346,5506756,65,655301,137985,2424,0.685628364772677
1202,240.853961079,635773871,235751,989547,5041,3436347,6208855,500333408,2838097,20745,350070,1465303,2576,0.786967553751513
1203,241.054150651,954278578,215220,85390,5554,5002245,4163901,507144067,4894148,194,405111,68593,3255,0.531442367765275
1204,241.254338566,915081991,200978,156676,3858,5180842,4097055,507220215,5203441,78,444855,144382,2861,0.554289364219386
1205,241.454521408,1006260996,180265,126122,4319,4698239,2790116,509890018,4673798,53,348368,104938,2924,0.506717461997305
1206,241.654722181,971925053,189034,132544,4842,4805124,3468548,509976227,4855320,322,345912,209701,2993,0.524707358274054
1207,241.854910908,939130000,189155,205362,5194,4859312,4506091,504124502,4775548,70,396418,195071,3337,0.536799486759022
1208,242.055096215,868459942,198964,293866,4875,4590047,4690865,507543311,4701446,124,394608,226610,3220,0.584417641452943
1209,242.255294541,717763270,148117,914454,3947,3380734,6719642,495649987,2813817,15705,256516,1472310,2559,0.690547995023485
1210,242.455483833,964536829,216027,78729,5530,5047167,4188952,508476909,5120906,40,403824,63416,3319,0.527172103451117
1211,242.655662132,902749161,218151,147920,5044,5140446,4449505,502379485,5001882,81,445901,124799,2833,0.556499531324405
1212,242.855857836,1007275881,183715,107733,3651,4633840,2931609,511251319,4698170,444,337895,192969,3274,0.507558384593148
1213,243.056038507,952891031,202934,172370,4795,4765189,3415608,510776931,4797572,98,374319,169391,2955,0.53602868993737
1214,243.256223,936546318,178057,121242,4140,4914539,5014404,511842958,4896021,149,353790,167090,3368,0.546521777046803
1215,243.456424597,881780712,164611,242109,5236,4771224,4687240,502483552,4823842,180,407824,151160,3740,0.56985092230051
1216,243.656613718,802240274,153050,880048,3647,3436513,6010791,500294946,2903649,33042,198910,1710069,2846,0.623622326395446
1217,243.85680166,1057493895,205137,82006,3903,4279635,2549987,510390138,4197397,131,252040,64372,2911,0.482641214680488
1218,244.057009705,932402900,237775,82628,3988,5056741,3707785,506619154,5134655,96,374205,67981,3300,0.543347896065102
1219,244.257198228,861845724,234527,54469,3558,5752885,5399921,511615568,5744488,130,523740,108431,2749,0.593627784826139
1220,244.457383257,704612692,133436,1417085,4267,2762154,5532709,488988995,3051572,12933,337616,799184,3367,0.693982666721536
1221,244.657598603,1013596311,219663,109227,7582,4024171,2386550,501533423,4006102,238,230184,91340,2381,0.494805888258605
1222,244.857770036,958203664,275399,138269,6223,4725893,3316511,509403332,4817670,250,346655,203033,3372,0.531623235370972
1223,245.057954486,853798296,238991,76675,3828,5700745,5130700,511222434,5736826,62,515233,57631,2780,0.598762537235141
1224,245.25815259,872920568,216372,321429,5404,4546115,5188308,503527505,3860004,19251,385765,680213,3231,0.576830840581133
1225,245.458342341,980071474,257021,443569,8399,4087749,3779643,504822850,4046127,145,500977,426318,3177,0.515087790423742
1226,245.65853006,945300815,250169,502928,13579,4107729,3677456,507679346,3896445,640,529145,541736,3502,0.537055864063758
1227,245.858708585,916202044,259968,507113,10525,4001678,4853273,501218053,3448644,14284,419570,976632,3876,0.547060614285205
1228,246.058919255,909518456,428367,455712,13245,3755757,3869903,504926907,3795096,284,499607,426807,3416,0.555158505766484
1229,246.259105106,952809304,278541,543392,10271,4017335,3819090,508980476,4071940,222,561542,507003,3940,0.534189237933806
1230,246.459306468,864714959,253601,794956,12891,3469735,4108368,503482051,3112994,11806,466746,595246,7867,0.582252042432864
1231,246.659495065,868959405,291608,624928,13456,3948566,4539229,509354729,3920247,171,615708,575286,4378,0.586166311186884
1232,246.859673667,897668348,257905,812484,9936,4153855,6141551,512079743,4004400,8010,547899,1114080,3729,0.570455384932432
1233,247.059871279,924681968,315259,532707,7768,3992170,4326311,509300300,4015951,200,591430,540121,4239,0.550784288679889
1234,247.260054618,901410110,295738,607938,8300,4101198,4646017,511123163,4135748,203,621880,587300,4307,0.5670262151819
1235,247.460243905,932829731,211581,410680,6972,4138345,3930761,502164572,4193545,350,485269,415420,7460,0.538323935560755
1236,247.660426978,1011383303,180863,194389,7018,4442703,3517833,510552894,4315606,3005,366236,231438,2064,0.504806528331623
1237,247.860642598,1013732183,187776,185141,6679,4229363,3810287,510507330,4212393,338,406694,238808,1861,0.503591913683971
1238,248.060830555,820195878,168899,899751,5241,4030732,4871228,493498959,3753581,1236,378973,928113,2010,0.601684271083352
1239,248.26103386,697823704,269720,153012,6295,4410278,5043727,505442817,4294628,150,472178,129799,2642,0.724313052283475
1240,248.461235641,665024014,182488,819185,7578,3989498,5805394,502546676,4333442,869,557076,886990,1812,0.755681998575167
1241,248.661421151,742834859,185623,937933,4595,3933280,5451602,504096583,4212574,281,390759,1099639,1951,0.678611910699253
1242,248.861620205,722434014,219378,390729,7785,4849234,4775990,496581090,4931895,254,605291,347074,2636,0.687372244906508
1243,249.061809101,634314135,176346,497099,9449,4853888,8398497,511027868,4869752,116,1046246,523100,3340,0.805638468075443
1244,249.261999203,611869134,190563,688714,9787,5041313,8856535,511895869,5008635,226,1121690,704925,4559,0.836610053613196
1245,249.462180996,600877171,164368,690395,10160,5151529,8991053,508659314,5100992,218,1140601,665715,3821,0.846527940399986
1246,249.662403526,642506044,151585,781939,9259,4633989,8810420,508175960,4830316,303,1023027,787085,4018,0.790927906041612
1247,249.862597145,642397870,128601,1039719,7312,4064210,7724383,496383930,3643899,9307,646111,1586171,2386,0.772704819211184
1248,250.062799367,721442957,228228,392271,7183,4912501,4601448,496612583,4836230,270,615660,311182,2205,0.688360151251709
1249,250.262982758,610880483,179246,580322,9202,4768590,8309669,506880953,4865099,108,1038706,540671,3636,0.829754701788369
1250,250.463169662,597939463,190095,764564,9957,4977735,8809900,511407991,5040845,165,1155627,720054,4486,0.855283891841071
1251,250.663373975,599713186,179489,716634,10710,5123455,8772321,507704843,5129179,284,1107891,719209,4310,0.846579423051072
1252,250.863564121,623635660,154637,777348,9534,4908784,8887134,504444889,4784289,256,1001360,747047,4163,0.808877556809372
1253,251.063762691,602983310,104887,1486750,7509,3079831,8108347,489220109,2705394,12083,687850,1245504,6643,0.811332753140381
1254,251.263952787,1129081681,164441,92005,5572,3695647,2376714,506467851,3740369,86,235484,117381,3340,0.448566175080827
1255,251.464117382,1081055088,167890,96619,4540,3738906,2287056,495511405,3764978,102,225239,74550,3432,0.458359070227141
1256,251.664309344,1098790168,150821,79336,3749,3907461,2495898,505076034,3888392,42,235017,46409,4179,0.459665592857762
1257,251.864509993,1088682602,171213,68660,4159,4047505,3058041,510143791,4147061,100,284675,108007,4173,0.468588172588433
1258,252.064703043,912951360,219850,84881,6068,5227550,4825735,508095723,5304109,118,415345,62900,4095,0.556541942168748
1259,252.264896598,863865987,157071,1306815,4229,3748417,6821998,501152630,3877476,12312,294659,1562334,3447,0.58012774844902
1260,252.465105688,1126961992,164489,111807,6411,3599363,2293974,505465028,3668391,59,220331,95558,4054,0.448520031365885
1261,252.665297809,1055375826,208550,92047,11408,3672528,2275232,485010967,3688208,313,227032,95387,3580,0.459562323725236
1262,252.86548678,1105389726,155628,71973,5324,3884157,2567088,502573983,3917738,48,236564,50500,4087,0.454657729467625
1263,253.065686588,1091283190,169999,60358,4797,4067779,3240370,508460856,4045854,21,280352,47247,4136,0.465929339569503
1264,253.265872948,867111210,257620,133926,6090,5197507,4658096,503490361,5364327,43,433024,144944,4144,0.580652579730805
1265,253.466055983,781045846,149592,1656147,5974,3369890,6456064,498368529,3717887,14932,379013,1273708,3734,0.638078457944964
1266,253.666256352,1001973528,234314,361702,9377,3979869,3065321,498589385,3934220,139,366187,312435,3850,0.497607342975632
1267,253.866424403,1117701380,177620,123504,4997,3873292,1881917,510659693,3889578,560,212264,151050,3412,0.456883835108086
1268,254.06662332,1175668372,137330,45011,5195,3379245,1376550,501708367,3370378,96,113795,29889,2565,0.426743101157441
1269,254.266816752,903533832,148136,1558332,6421,3184097,6741337,502552891,3331226,9991,361512,1737251,3517,0.556208160891534
1270,254.467031005,1040465665,209552,288455,6434,3965333,2772618,505432988,3986798,190,300618,245812,3907,0.485775749265114
1271,254.667223045,1201506376,149594,64789,4044,3559200,1479573,511072046,3572067,167,143193,86604,2889,0.425359412324916
1272,254.867425768,1026975534,148005,662328,6226,3865871,5020447,510537953,4003893,970,332756,389169,2449,0.497127668671414
1273,255.067659884,726670848,154537,493739,10104,4809848,7526377,506310527,4787220,160,865252,575268,2920,0.696753596753616
1274,255.267860349,717290393,152887,458475,9558,4910799,6847360,500557916,4804627,322,820281,462829,2686,0.697845560019929
1275,255.468061665,683671075,190460,372037,10863,5086302,7022633,508233978,5008468,272,939645,397423,2014,0.743389616124976
1276,255.668287025,757764351,204147,464080,9726,4429083,6219709,503068566,4327285,106,783134,454638,2171,0.663885237324921
1277,255.868487953,749070539,240385,751028,9930,4505140,5691275,509562545,4447330,234,869737,687154,4713,0.680259759888915
1278,256.068716839,644708911,231093,1062497,11000,4622964,6622691,507956855,4766915,313,1033448,1048646,4892,0.787885581125464
1279,256.268916262,713726258,170692,598140,8798,4704083,6994363,510215741,4720943,160,870203,599865,3104,0.714861945011977
1280,256.469103928,730261699,143222,416755,9510,4899573,7076097,503713762,4945928,303,842354,465151,3630,0.689771574614651
1281,256.66928979,705372737,179800,311576,9793,5158190,7339479,510662013,5176733,118,926997,361872,2848,0.723960519330364
1282,256.869494587,750641554,205489,452668,9212,4588264,6424763,510023626,4592227,137,826969,457751,2499,0.679450295926463
1283,257.06968338,758390813,218713,651453,10503,4449192,5738208,509012669,4386169,158,845281,584960,3418,0.671174624316025
1284,257.269873505,639740468,240457,965467,12161,4691508,6601714,506794901,4731971,174,1025074,949136,4694,0.792188280013576
1285,257.470070886,546555678,132002,1154171,10930,5010321,9082108,507771039,4950306,241,1176052,1084606,15547,0.929038082374473
1286,257.670253586,542601660,129393,1093283,9894,5058491,8935707,508830797,5035147,278,1228193,1081344,3691,0.937761224320619
1287,257.870436855,556586081,137167,1231355,9263,4704081,7824479,496288614,4728441,500,1102341,1149670,4416,0.891665513999801
1288,258.070631469,563905488,157498,1254717,8232,4350199,7416288,492742333,3964178,1435,827158,1287446,3371,0.87380304587495
1289,258.270817492,651882441,205744,881505,10922,4957465,7111345,509930998,4874200,300,972705,929632,4466,0.782243800305092
1290,258.470999842,695628975,295933,779424,10380,4709724,6666575,510701403,4838741,177,974623,793502,5109,0.734157749826335
1291,258.671194848,668586478,246295,728224,10276,4890064,6139552,506459845,4650067,7153,855529,726636,4489,0.757508357804389
1292,258.871380979,506518065,126749,1183392,11078,4986137,8919308,508246873,5033103,250,1248135,1088059,3430,1.00341312209664
1293,259.071567399,531591702,135403,1166491,10862,4882579,8429338,497954641,4842555,334,1132509,1177098,3838,0.936723878733532
1294,259.271768762,559887216,125732,1048688,9777,4887299,7976851,502650336,4783582,187,1149199,1035768,4060,0.897770696732608
1295,259.471943939,651506326,180029,988876,8929,4785100,7437236,510036632,4925323,338,988795,1040982,4003,0.782857528232197
1296,259.67212814,649478035,274472,849566,9584,4885085,6955658,509989547,4941358,252,980660,917111,5169,0.785229860775815
1297,259.872325058,740573052,288996,664434,11493,4750428,5962482,510668960,4733444,276,848308,600071,5395,0.689559198273393
1298,260.072514232,767812749,266663,498424,10849,4965231,5231545,507968150,5022231,147,707476,386558,10842,0.661578165589954
1299,260.272691776,752574794,189712,326991,8226,5174506,5962699,510275657,5148065,1169,726386,380446,3099,0.67803979228143
1300,260.472879164,778013457,208617,251877,8756,5228320,5792016,511351952,5213535,143,696453,284825,2943,0.657253351338883
1301,260.673062757,705477479,184270,1320960,5736,3046914,5810801,487426193,2504027,6708,454881,1014765,3597,0.690916730171056
1302,260.873250815,932961972,279905,495101,9130,4116301,4074548,507333767,4185152,213,556747,476832,4515,0.543788259571206
1303,261.07345132,1000584482,260315,381786,7690,3927257,3677741,510714724,3941855,473,515255,432125,3729,0.510416394804732
1304,261.273617905,888665188,130572,1752863,6921,2541564,6345321,499727754,2905399,8876,376330,1476246,3657,0.562335242505302
1305,261.473809981,930958772,270591,487227,8329,4125146,3947031,503775459,4126415,137,555389,472887,4376,0.541136164298369
1306,261.674011127,946040350,280207,538462,8632,3893335,3850452,509820949,3890887,215,536617,523118,3797,0.538899793227636
1307,261.874202716,931919501,171556,1084014,8606,2800142,4302946,498361751,2788896,13338,386054,1090738,5540,0.53476909804466
1308,262.074399667,800604782,321095,892565,9789,3714980,4982603,504767231,3230079,227,624686,927906,5578,0.630482408235228
1309,262.274592496,762730158,270320,895947,9901,4287617,5303041,507365377,4252245,130,885065,822605,6918,0.665196428485787
1310,262.474774038,724117129,273327,935165,8614,4437586,5570365,509867243,4383089,265,974533,936243,6820,0.704122610252464
1311,262.674968488,743108659,257280,810384,10576,4564731,5907437,509210753,4513955,237,954980,797094,5473,0.685244004134259
1312,262.875159773,702756414,237131,1591381,7800,2769666,6365525,487607156,2304602,5305,547049,1309311,5980,0.693849456634059
1313,263.075346325,816392051,295124,740361,8273,4320838,5273800,511258847,4293516,113,840591,761934,7178,0.626241823856269
1314,263.275526909,724790621,274586,949655,10052,4318551,5448990,497635091,4350141,440,919837,994934,6624,0.686591515648214
1315,263.475725456,725426779,248958,892689,9150,4538416,5857685,508998380,4392545,178,956905,808094,5831,0.701653695086434
1316,263.675904342,791640799,266174,1027800,7587,3328535,5509336,503396068,3622282,206,653869,675981,11068,0.63588949512947
1317,263.876081706,1012669354,261519,354716,7271,4020326,3676591,511401718,4126068,156,489704,360116,3575,0.505003648012044
1318,264.076274281,974662440,268150,458759,8317,4076040,3764067,511296062,4101732,296,531693,463892,3879,0.524587837815931
1319,264.276457476,912052390,247771,731535,8185,3341422,3700228,496765333,3041865,3747,407209,419232,4478,0.544667541521381
1320,264.476639522,975082132,279153,491612,13617,3855801,3540437,506316931,3978656,392,489334,520096,3334,0.519255675377302
1321,264.676832422,916863825,263295,668032,12395,3595362,3839967,504565983,3257198,14935,450239,669803,4104,0.550317254582489
1322,264.877019679,945873034,270915,523931,12048,3840193,4113996,507664437,3847937,143,575742,503238,4831,0.536715202518396
1323,265.07720438,915752340,299725,618542,9330,3852556,4334749,503743023,3867380,162,618686,574571,5398,0.550086525577429
1324,265.277425022,881796943,282583,762884,8567,3398063,4114429,505356974,3023986,6948,490348,778663,4892,0.573099031485302
1325,265.477608815,933945997,296257,533897,9131,3846481,4155679,510431424,3881891,155,574652,546089,4576,0.54653205392988
1326,265.677821726,921186411,304109,608266,8916,3921348,4497323,510473075,3973623,25174,589806,672031,15738,0.554147422176856
1327,265.878020195,673841383,143781,854901,9789,4652262,7594354,499495147,4829802,428,897998,716010,4319,0.741265169521356
1328,266.078211974,639425052,151196,732507,9921,5031959,8013409,509564665,5044603,172,1017965,666585,3882,0.796910698769431
1329,266.27840017,686696126,149321,634700,9301,4717434,8886604,510404352,4453851,134,838433,661542,3585,0.743275420779059
1330,266.478600623,701822618,126721,845526,9224,4126912,8923105,510141140,4852990,404,986410,835793,3537,0.726880449441429
1331,266.678788002,717548219,119958,738984,8749,4629999,8499214,510929162,4670359,324,957811,623534,3751,0.712048540392238
1332,266.878974358,662975413,179234,571050,9973,5009304,8040461,509039352,4636672,303,1040463,729934,4702,0.767810301888224
1333,267.07917111,700308989,154074,595683,10851,4591430,7209631,497861899,4598073,265,927624,529509,3358,0.710917476171365
1334,267.279354866,706505396,167157,449892,10083,4961276,7605461,508561939,5007173,197,950050,493795,2192,0.719827395345187
1335,267.479539853,710067561,172875,562732,10412,4866453,7579666,509564886,4971402,231,955251,544687,3694,0.717628735612667
1336,267.679772298,692915149,151958,658286,11175,4969677,7806691,510462815,4842380,887,866276,512740,4050,0.736688778902711
1337,267.879952795,725750327,140197,743552,9542,4866459,8151546,505678966,4800330,2567,812395,671367,4187,0.696767121125941
1338,268.080129597,632301287,148977,755357,10350,4904309,7792462,507671248,4858491,287,1002181,763088,3671,0.802894535307185
1339,268.280308755,663104248,148668,765289,10043,4862244,8244638,500635615,4646422,606,911126,654623,3410,0.754987796428654
1340,268.480542886,714926450,137258,795347,9564,4422298,8745341,504862118,4691180,344,959126,817807,3575,0.706173506379572
1341,268.680742653,806087661,90297,763850,9130,4115025,8526034,506216682,3796323,165,850720,633669,3728,0.627992098740239
1342,268.880932052,674015157,165676,702771,9467,4911623,8322321,508434506,4849744,427,891857,724920,3566,0.754336902842082
1343,269.081128678,668580957,172167,599970,10326,4878802,7924229,508293878,4964617,368,922466,617505,3688,0.760257785804689
1344,269.281315118,740446805,153933,424753,9811,4834879,7509986,509709954,4856010,161,932032,428516,2753,0.688381596838682
1345,269.481500613,702266501,161730,558822,9699,4911277,7757616,506045360,5024271,75,925242,351242,3364,0.720588778304833
1346,269.681695795,671449296,156986,635366,9431,4706770,7482881,497487567,4752755,256,927536,721879,2890,0.7409160601756
1347,269.881887489,677661544,149464,579298,9241,4908419,8089097,509686726,4762419,162,928624,617209,3906,0.752125792754148
1348,270.082077156,714836054,104535,1676083,8991,2943905,7347006,494684810,3498237,10309,605762,1301137,3922,0.692025545202845
1349,270.282299941,1108667582,193163,267276,8376,3565085,2547634,511392976,3560067,99,376544,258269,3719,0.461268088201392
1350,270.482485643,1107604821,179614,295763,9813,3463672,2412122,510391221,3445368,201,366050,277370,3145,0.460806247249081
1351,270.682671914,1080893706,198317,334317,9756,3654347,2500467,503534016,3646444,103,347128,295342,3284,0.465849706779586
1352,270.882871982,862436623,170439,935647,5199,2995651,4905519,489445868,2535975,3581,207325,1783272,2769,0.567515171488723
1353,271.083057772,1104586725,200260,279930,11030,3562369,2582869,511079458,3547252,105,384900,297807,3324,0.462688394159363
1354,271.283250315,1006897883,202569,333995,8762,3288760,2461822,501411145,3151730,224,360647,304432,3562,0.497976163686104
1355,271.483447516,1092046697,225350,306019,6993,3414721,2433469,509718541,3572701,198,356138,310302,3188,0.466755260924524
1356,271.683629889,1022043238,185416,582344,5357,4129910,4811912,509585514,3676397,391,279944,1242692,3704,0.498594868644882
1357,271.883841953,724009504,208550,1427859,9064,3702062,6538790,501389427,4120143,3451,852528,1285071,5249,0.692517742142788
1358,272.084030278,799965985,246895,678934,7854,4595746,5089226,509387689,4640545,143,753756,724844,4666,0.636761685560918
1359,272.284203777,723673374,259218,891565,9764,4609301,5197220,508129465,4580329,263,782512,899109,5126,0.702153047570878
1360,272.484388274,786075445,233203,693349,10122,4637603,5192299,510807456,4638494,429,762657,740603,5448,0.649819885927107
1361,272.684586785,823671400,233327,598018,10047,4631341,4580876,505541420,4666215,110,671607,566958,4944,0.613765902276078
1362,272.884770619,691280767,155491,2150348,6733,2905839,7427410,495219534,3537013,12375,694902,1553400,4575,0.716379736918096
1363,273.084962413,786774516,252592,769216,8289,4459349,5179029,508140176,4563749,212,781364,782425,4830,0.645852357526028
1364,273.285161675,747812771,263841,729843,9612,4679419,5227875,510157021,4758554,325,801084,755713,5237,0.682198861511553
1365,273.485343389,771842575,248025,791898,10953,4592492,5393328,505171535,4606608,78,782178,730972,6136,0.654500738055296
1366,273.685510968,830147850,225980,636574,9789,4688158,4475890,509350756,4741364,274,701100,704969,5367,0.61356631351873
1367,273.885761694,678958739,135632,1704460,7384,2382509,5955831,481281158,2878294,2108,416731,1047605,7842,0.708851849685081
1368,274.085950689,646421489,238439,356525,10632,4213797,5319791,505006355,4158817,297,614407,336671,3047,0.781233859940569
1369,274.286143216,648997321,264472,314565,8129,4275079,5743561,503707913,4349042,137,595796,197295,2323,0.776132499628608
1370,274.486348523,714942686,245352,193236,9931,4108729,5438111,509850683,4100204,206,577378,283714,2880,0.713135042827755
1371,274.686541162,815093357,233308,182876,8049,4657454,4639548,511779199,4754603,165,551769,217115,2971,0.627878014959702
1372,274.88673025,712762634,216333,246373,8643,4687959,5311500,509827522,4425012,213,577474,290492,3011,0.715283739186586
1373,275.086932117,581780900,134428,1659149,6929,2397417,6590305,490824994,3043498,3219,481588,1188095,3181,0.843659518557588
1374,275.287128283,705527075,241848,252442,8122,4409961,5257707,510022321,4400885,96,605284,263241,2177,0.72289546223297
1375,275.487318676,628024789,260984,204708,7601,4311721,5951916,508583175,4197283,96,617871,146511,2577,0.809813854338161
1376,275.687524176,698955920,243416,149651,7560,4152914,5660594,510988774,4144914,103,580534,143425,2252,0.73107439164404
1377,275.887708545,757380333,250172,195204,8462,4572608,4758909,510707068,4610841,87,558272,230978,3172,0.674307274361189
1378,276.087882706,718957157,211221,220490,6828,4742618,5117169,506706806,4763136,393,593144,190289,3199,0.704780251599888
1379,276.28807042,602963827,146529,1161852,4244,3419866,7550964,494403967,3197035,4998,462452,1727872,2209,0.819956264142525
1380,276.488255317,893815952,183629,118278,5492,4482724,3246235,507719148,4335560,90,407658,104910,1891,0.568035451665333
1381,276.688444237,729387764,206108,181626,7116,4891971,5321088,511799007,4893251,125,693368,203597,2611,0.701683017265423
1382,276.888647231,733672629,207657,196625,7949,4998673,5427965,512385199,4941339,165,680048,218919,3187,0.698383964109966
1383,277.08883493,696421088,213776,233868,7246,4851475,6380992,502564207,4867412,154,754692,216997,3703,0.72163841052441
1384,277.289021815,596871695,142067,1278242,6145,2715163,6686712,491249799,2839453,6239,520295,710676,4156,0.82304086978023
1385,277.489216573,930957134,180079,152203,5653,4680295,3889637,511769000,4590541,109,444611,145531,1519,0.549723484905375
1386,277.689406577,697819961,229661,233431,7682,4708541,5038966,497550168,4741763,172,697264,200879,2631,0.713006499967404
